id,date,kwic,before,after
nla.obj-573192610,1939-04-05,08-37 provides that pensions shall not be paid to aliens. As you were born in the U.S.A. and are not a nat,shall|not|be|paid|to,As|you|were|born|in
nla.obj-578396344,1939-04-12,"repared, it is every day admitting to the country aliens and potential spies in the shape of refugees. Alt",day|admitting|to|the|country,and|potential|spies|in|the
nla.obj-578403306,1939-04-19,"ined by about 2,000,000, and has been replaced by aliens, mostly Poles. We are prepared to go to war to fi",and|has|been|replaced|by,mostly|Poles|We|are|prepared
nla.obj-578436399,1939-05-17,"ign communities, the establishment of schools for aliens and the publication of newspapers in foreign lang",the|establishment|of|schools|for,and|the|publication|of|newspapers
nla.obj-578436399,1939-05-17,"spapers in foreign languages, and asking that all aliens should be com- pelled to learn English within thr",languages|and|asking|that|all,should|be|com|pelled|to
nla.obj-578436410,1939-05-24,"een constitu- tionally applied, these undesirable aliens would have been excluded. Knowledge of the langua",constitu|tionally|applied|these|undesirable,would|have|been|excluded|Knowledge
nla.obj-578436410,1939-05-24,"e children are Australian nationals, but they are aliens in spirit from childhood, and they finish their e",Australian|nationals|but|they|are,in|spirit|from|childhood|and
nla.obj-578436455,1939-06-07,"ons are increasing in Victoria with the influx of aliens, and the quaint usages of the law help in the bad",Victoria|with|the|influx|of,and|the|quaint|usages|of
nla.obj-578436455,1939-06-07,"last September that he “wanted no Czechs or other aliens within the Reich.” On this pretext, he had justif",wanted|no|Czechs|or|other,within|the|Reich|On|this
nla.obj-578436478,1939-06-14,"zens and, with them, as unlovely an assortment of aliens, bigots and malcontents as any that ever abused t",as|unlovely|an|assortment|of,bigots|and|malcontents|as|any
nla.obj-578436493,1939-06-21,the most natural thing in the world for city-bred aliens to come together in a strange city. But to congre,the|world|for|city|bred,to|come|together|in|a
nla.obj-578484864,1939-07-26,", Brisbane, Queensland. “Payments to Non-resident Aliens” Here’s an idea for our perpetually hard-up Austr",Queensland|Payments|to|Non|resident,Here|s|an|idea|for
nla.obj-578484864,1939-07-26,obliged to withhold from payments to non-resident aliens in accordance with United States tax laws.” What ,from|payments|to|non|resident,in|accordance|with|United|States
nla.obj-578484864,1939-07-26," 10 per cent, tax on all payments to non-resident aliens made in respect to Hollywood films and canned rad",all|payments|to|non|resident,made|in|respect|to|Hollywood
nla.obj-578484886,1939-08-02,"l nor anyone else can be precise. Registration of aliens, though promised last December, may not be in for",can|be|precise|Registration|of,though|promised|last|December|may
nla.obj-578484886,1939-08-02,"ger men. He reports that M.L. is not getting many aliens, and that so far there has been no talk of spies ",L|is|not|getting|many,and|that|so|far|there
nla.obj-578484886,1939-08-02, affairs exist. —William Lynch (N.S.W.). Register Aliens I note that The Bulletin occasionally quotes from,Lynch|N|S|W|Register,I|note|that|The|Bulletin
nla.obj-578484886,1939-08-02,"should be registered -during lifetime as resident aliens, and that only their children born in the new cou",registered|during|lifetime|as|resident,and|that|only|their|children
nla.obj-578484908,1939-08-09,"l to adopt our customs; with, in short, remaining aliens in their new country. Well, I’d like to know what",customs|with|in|short|remaining,in|their|new|country|Well
nla.obj-578484924,1939-08-16,d in great numbers. It had been expected that the Aliens Act of 1937 would greatly reduce Jewish immigrati,had|been|expected|that|the,Act|of|1937|would|greatly
nla.obj-578546373,1939-09-13,s way. There are no war songs or war poems. Enemy aliens have been interned with swift efficiency but with,songs|or|war|poems|Enemy,have|been|interned|with|swift
nla.obj-578546373,1939-09-13,"other than land for national purposes, to control aliens and their property, to apply alien regu- lations ",for|national|purposes|to|control,and|their|property|to|apply
nla.obj-578546373,1939-09-13,ing and service when it becomes “feasible.” Enemy aliens were taken into custody during the night followin,when|it|becomes|feasible|Enemy,were|taken|into|custody|during
nla.obj-578546373,1939-09-13,"hat about 70,000 names will go on the register of aliens. The 1933 count showed the num- ber at 60,259. Si",go|on|the|register|of,The|1933|count|showed|the
nla.obj-578546373,1939-09-13,The Prime Minister’s appeal to the public to give aliens who live peaceably and loyally the right of em- p,to|the|public|to|give,who|live|peaceably|and|loyally
nla.obj-578546373,1939-09-13, each of the new British nations. A proportion of aliens is desirable and necessary; but it must remain re,British|nations|A|proportion|of,is|desirable|and|necessary|but
nla.obj-578546373,1939-09-13,inst invasion; and the unre- stricted entrance of aliens at the present time would add serious problems to,the|unre|stricted|entrance|of,at|the|present|time|would
nla.obj-578546441,1939-09-20,and human kindness towards the relatives of enemy aliens would not be incompatible with determination to f,towards|the|relatives|of|enemy,would|not|be|incompatible|with
nla.obj-578546441,1939-09-20,"integral part of the A.M.F., is being formed, and aliens have been ordered to report. German missionaries ",F|is|being|formed|and,have|been|ordered|to|report
nla.obj-578546542,1939-09-27,ing the Great War of 1914-18 3 (2) How many enemy aliens were interned? (3) How many escaped from the camp,3|2|How|many|enemy,were|interned|3|How|many
nla.obj-578546542,1939-09-27,"Administrator remarked that the question of enemy aliens was a “diffi- culty,” but that instructions would",that|the|question|of|enemy,was|a|diffi|culty|but
nla.obj-578546542,1939-09-27,ense cultivation of the soil as only suitable for aliens. If only a few of the young men work- ing in mark,soil|as|only|suitable|for,If|only|a|few|of
nla.obj-578546723,1939-10-11," and address: R. F. Fairbrother, Bordertown, S.A. Aliens Should Do Their Part It is pleasing to note that ",F|Fairbrother|Bordertown|S|A,Should|Do|Their|Part|It
nla.obj-578546723,1939-10-11,being done to enlist the services of the numerous aliens in our midst. These aliens in many cases are alre,the|services|of|the|numerous,in|our|midst|These|aliens
nla.obj-578546723,1939-10-11,rvices of the numerous aliens in our midst. These aliens in many cases are already benefiting from the inc,aliens|in|our|midst|These,in|many|cases|are|already
nla.obj-578546723,1939-10-11,s to mining. I would suggest that all able-bodied aliens should (in addition to being re- quired to report,suggest|that|all|able|bodied,should|in|addition|to|being
nla.obj-578546723,1939-10-11,"nstruction of them. As we cannot very well expect aliens to shoulder arms in defence of our country, we ca",we|cannot|very|well|expect,to|shoulder|arms|in|defence
nla.obj-578546723,1939-10-11,f their farms and mines during their absence. The aliens would have to submit to the same conditions and d,mines|during|their|absence|The,would|have|to|submit|to
nla.obj-578546723,1939-10-11,"enanced in any circumstances. The majority of the aliens here are enterprising, and are deserving of credi",circumstances|The|majority|of|the,here|are|enterprising|and|are
nla.obj-578546723,1939-10-11,"ots* pay the militia, prevent the intimidation of aliens, promote same, pray, country. Here is a choice ti",militia|prevent|the|intimidation|of,promote|same|pray|country|Here
nla.obj-578546723,1939-10-11,ticism is usually easily come by.— Celt (N.S.W.). Aliens and Australians There is something seriously wron,by|Celt|N|S|W,and|Australians|There|is|something
nla.obj-578546723,1939-10-11,"rong with a system that permits an army of 70,000 aliens to be wandering at sweet will over the latitude a",an|army|of|70|000,to|be|wandering|at|sweet
nla.obj-578546723,1939-10-11,of the Sydney “Herald” there were the names of 20 aliens mak- ing zero-hour application for naturalisa- ti,were|the|names|of|20,mak|ing|zero|hour|application
nla.obj-578546751,1939-10-18,"o Harry’s theory, they found that they were still aliens, even if not undesirable aliens, so they decided ",found|that|they|were|still,even|if|not|undesirable|aliens
nla.obj-578546751,1939-10-18,"t they were still aliens, even if not undesirable aliens, so they decided in the end that their only hope ",aliens|even|if|not|undesirable,so|they|decided|in|the
nla.obj-578546751,1939-10-18,ation Sought. What is the position with regard to aliens wishing to enter Australia ? —4724. All aliens of,the|position|with|regard|to,wishing|to|enter|Australia|4724
nla.obj-578546751,1939-10-18,to aliens wishing to enter Australia ? —4724. All aliens of white race wishing to settle permanently in Au,to|enter|Australia|4724|All,of|white|race|wishing|to
nla.obj-578546751,1939-10-18,o enter the Commonwealth for permanent residence. Aliens wishing to apply for naturalisation must be of go,the|Commonwealth|for|permanent|residence,wishing|to|apply|for|naturalisation
nla.obj-578546818,1939-11-08,"Government interdicts immigration of all doubtful aliens for the duration and 20 years after, some of Uncl",interdicts|immigration|of|all|doubtful,for|the|duration|and|20
nla.obj-578579839,1939-12-20, S.A. Medical Board of its obligation to register aliens with Italian or Scottish degrees. Local practitio,of|its|obligation|to|register,with|Italian|or|Scottish|degrees
nla.obj-578590924,1939-12-27,"”: It has been my lot of late to mix with refugee aliens • doctors, architects, a sculptor, arti- sans, bu",late|to|mix|with|refugee,doctors|architects|a|sculptor|arti
nla.obj-578590924,1939-12-27,"hich, at £150 a head, forged identities to enable aliens to enter Britain. Scotland Yard believes he was r",head|forged|identities|to|enable,to|enter|Britain|Scotland|Yard
nla.obj-578590924,1939-12-27,nto being to sell fictitious British passports to aliens at prices ranging from £75 to £150 each. Refugees,sell|fictitious|British|passports|to,at|prices|ranging|from|75
nla.obj-592080505,1940-01-03,"omulgated, and a relatively small number of enemy aliens have been interned. Except for the declaration of",relatively|small|number|of|enemy,have|been|interned|Except|for
nla.obj-608837757,1940-01-31,t and the Ger- man internees on the island. These aliens —about 30 men and five women — are living in the ,internees|on|the|island|These,about|30|men|and|five
nla.obj-592080648,1940-02-14,dmit people who are officially decribed as “enemy aliens.” — W. Lynch (N.S.W.). Propaganda Every morning a,are|officially|decribed|as|enemy,W|Lynch|N|S|W
nla.obj-592080661,1940-02-21,"country f, ave taken to featuring the attempts of aliens to join Australia’s fighting forces. It is par- t",to|featuring|the|attempts|of,to|join|Australia|s|fighting
nla.obj-592080661,1940-02-21,bout time the newspapers stopped wasting space on aliens who should know they v/on’t be accepted be- fore ,newspapers|stopped|wasting|space|on,who|should|know|they|v
nla.obj-592080685,1940-02-28,ns denying cultural freedom. Refugees and Suspect Aliens. (i Condensed from a London “Daily Telegraph’’ re,cultural|freedom|Refugees|and|Suspect,i|Condensed|from|a|London
nla.obj-592080685,1940-02-28,"ar, is less than 800. In the last war over 30,000 aliens were interned. Scotland Yard officers have placed",last|war|over|30|000,were|interned|Scotland|Yard|officers
nla.obj-592080685,1940-02-28,ses they speak more from sympathy than knowledge. Aliens have even brought their landladies to speak for t,more|from|sympathy|than|knowledge,have|even|brought|their|landladies
nla.obj-592080685,1940-02-28, alien from special restrictions. Dozens of these aliens are known to be living in the vicinity of arms fa,special|restrictions|Dozens|of|these,are|known|to|be|living
nla.obj-592080685,1940-02-28,"nsidered and he was in- terned. Hundreds of enemy aliens, against whom the authorities have no direct evid",in|terned|Hundreds|of|enemy,against|whom|the|authorities|have
nla.obj-592080685,1940-02-28,"ly en- gaged in keeping registers and checking up aliens who have been exempt from internment, but who are",keeping|registers|and|checking|up,who|have|been|exempt|from
nla.obj-592080685,1940-02-28,"tern all those males who were tech- nically enemy aliens in the gates, even though most of them were genui",who|were|tech|nically|enemy,in|the|gates|even|though
nla.obj-592080685,1940-02-28,"igra- tion authorities, a large proportion of the aliens in France have entered illegally, crossing the fr",a|large|proportion|of|the,in|France|have|entered|illegally
nla.obj-592080721,1940-03-20,rivileges such as our own people do not enjoy. As aliens refugees are exempt from conscription. If they ar,people|do|not|enjoy|As,refugees|are|exempt|from|conscription
nla.obj-592080721,1940-03-20,"make a great impression on our people, and ensure aliens against the possibility of reaction later. That J",on|our|people|and|ensure,against|the|possibility|of|reaction
nla.obj-592142560,1940-04-03,"has arrived brought nearly 400 passengers, mostly aliens, to Australian ports. The nationalities represent",brought|nearly|400|passengers|mostly,to|Australian|ports|The|nationalities
nla.obj-592142648,1940-05-01,"plan would mean hand- ing over North Westralia to aliens. “The final and most important step,” Dr. Steinbe",ing|over|North|Westralia|to,The|final|and|most|important
nla.obj-592142648,1940-05-01,"e Island (N.T.) —a firm, though polite, negative. Aliens in New Guinea “Kaloa”: New Guinea residents, espe",a|firm|though|polite|negative,in|New|Guinea|Kaloa|New
nla.obj-592142648,1940-05-01," existing Govern- ment policy to naturalise enemy aliens of military age, and an application by a German 2",ment|policy|to|naturalise|enemy,of|military|age|and|an
nla.obj-592142745,1940-05-29,of the Government to encoarage any aggregation of aliens in refugee settlements.” I suppose this means tha,to|encoarage|any|aggregation|of,in|refugee|settlements|I|suppose
nla.obj-592224389,1940-06-05,t go round asking them whether they were friendly aliens or Nazi agents. They interned the lot. We should ,them|whether|they|were|friendly,or|Nazi|agents|They|interned
nla.obj-592224389,1940-06-05,", the order for the internment and restriction of aliens in certain parts of the country, should not cause",the|internment|and|restriction|of,in|certain|parts|of|the
nla.obj-592224408,1940-06-12,"eeling, M.P.; “Times” letter. ***** Statistics of aliens in Britain show the total number over 16 years of",P|Times|letter|Statistics|of,in|Britain|show|the|total
nla.obj-592224408,1940-06-12,"as 132,303. Until last year the numerical list of aliens resident in Britain had always been headed by Rus",year|the|numerical|list|of,resident|in|Britain|had|always
nla.obj-592224408,1940-06-12,sbane Adelaide Perth ma?-4o NORTH OF TWENTY-EIGHT Aliens in the North “Mungana Bill”: The 1933 census- tak,4o|NORTH|OF|TWENTY|EIGHT,in|the|North|Mungana|Bill
nla.obj-592224408,1940-06-12,tes had—and still have—the greatest proportion of aliens. Queensland’s foreign-born population of European,have|the|greatest|proportion|of,Queensland|s|foreign|born|population
nla.obj-592224424,1940-06-19," he thinks of Hitler, what he would do with enemy aliens, what the Menzies Government should do in the mat",he|would|do|with|enemy,what|the|Menzies|Government|should
nla.obj-592224424,1940-06-19,eful wrapping paper! * * * * “T.”: There are more aliens in Herbert than in any other Australian electorat,paper|T|There|are|more,in|Herbert|than|in|any
nla.obj-592224443,1940-06-26,or are staying indoors. In the recent round-up of aliens more than 2000 were detained in these areas alone,the|recent|round|up|of,more|than|2000|were|detained
nla.obj-592224443,1940-06-26,"om- merce said: “Large empty houses were taken by aliens. They crowded into the better-class houses, three",empty|houses|were|taken|by,They|crowded|into|the|better
nla.obj-592224462,1940-07-03,into print to bait Menzies about uninterned enemy aliens. Menzies and Hughes replied at considerable lengt,bait|Menzies|about|uninterned|enemy,Menzies|and|Hughes|replied|at
nla.obj-592224462,1940-07-03,ydney Government were bellowing “Intern all enemy aliens! ” The Westralian position shows how necessary it,were|bellowing|Intern|all|enemy,The|Westralian|position|shows|how
nla.obj-592224462,1940-07-03," space devoted to Mair’s fulminations about enemy aliens, N.S.W. taxpayers, who were bled for another £4,0",Mair|s|fulminations|about|enemy,N|S|W|taxpayers|who
nla.obj-592224462,1940-07-03,n- other heap of advice —on the subject of “enemy aliens” this time —for the Gov- ernment prosecuting the ,on|the|subject|of|enemy,this|time|for|the|Gov
nla.obj-592224462,1940-07-03,"rom an early hour the police were seen collecting aliens, and the day passed without fuss, trouble or nois",the|police|were|seen|collecting,and|the|day|passed|without
nla.obj-592224462,1940-07-03,".A.j. Sectionalism We are for ever ready to blame aliens for practising sectionalism, and, in the present ",for|ever|ready|to|blame,for|practising|sectionalism|and|in
nla.obj-592224462,1940-07-03,"rs, long ago abolished) we cannot very well blame aliens for practising sec- tionalism. Especially when we",we|cannot|very|well|blame,for|practising|sec|tionalism|Especially
nla.obj-592224481,1940-07-10,"Government, demanding the internment of all enemy aliens. Mr. Bruxner, the Deputy-Premier, who has nothing",the|internment|of|all|enemy,Mr|Bruxner|the|Deputy|Premier
nla.obj-592224481,1940-07-10," taxpayers have never missed. Internment of enemy aliens is exclusively a Com- monwealth matter, and this ",never|missed|Internment|of|enemy,is|exclusively|a|Com|monwealth
nla.obj-592224481,1940-07-10,"s, and during the week in which the internment-of-aliens fuss was made even a Ministerial paper roasted th",in|which|the|internment|of,fuss|was|made|even|a
nla.obj-592224481,1940-07-10,"y his tame Minister Bruxner, the Scourge of Enemy Aliens: His administration should not be called upon to ",Bruxner|the|Scourge|of|Enemy,His|administration|should|not|be
nla.obj-592224481,1940-07-10,"aid. As in the case of all such technically enemy aliens, his employers and the authori- ties have of cour",of|all|such|technically|enemy,his|employers|and|the|authori
nla.obj-592224481,1940-07-10,l welfare. —W. C. C. (W.A.). Traitors * While all aliens who are open to the slightest suspicion should be,W|A|Traitors|While|all,who|are|open|to|the
nla.obj-592224504,1940-07-17, children to Australia ; it is sending in- terned aliens instead. It can’t spare convoys for children. Thi,it|is|sending|in|terned,instead|It|can|t|spare
nla.obj-592224504,1940-07-17,"he police by organising boycotts of in- offensive aliens, women are wasting the time of military authoriti",organising|boycotts|of|in|offensive,women|are|wasting|the|time
nla.obj-592224520,1940-07-24,mplains of the presence in our midst of hordes of aliens who are useless to the country because they have ,our|midst|of|hordes|of,who|are|useless|to|the
nla.obj-592224520,1940-07-24,the city and the suburbs are overrun by hordes of aliens who have bought busi- nesses and property to the ,are|overrun|by|hordes|of,who|have|bought|busi|nesses
nla.obj-592224561,1940-08-07,me worked towards remission of sentence. Interned aliens should also be put to work to earn their keep. Th,towards|remission|of|sentence|Interned,should|also|be|put|to
nla.obj-592278320,1940-08-21,an imagine half Melbourne as having been built by aliens who reserved to themselves all their national rig,as|having|been|built|by,who|reserved|to|themselves|all
nla.obj-592278320,1940-08-21,"e something of an analogy. But to complete it the aliens would have to be in a tremen- dous minority, both",But|to|complete|it|the,would|have|to|be|in
nla.obj-592278320,1940-08-21,"“C” certificates and put on the level of friendly aliens. Indeed, it is said that in certain places number",on|the|level|of|friendly,Indeed|it|is|said|that
nla.obj-592278493,1940-09-04,e Britain of the burden of feeding and caring for aliens from Germany and parts adjacent of whom the Old M,of|feeding|and|caring|for,from|Germany|and|parts|adjacent
nla.obj-592278687,1940-09-18,"e the registered owner of the properties that the aliens wanted, the third and fourth (nominal) shareholde",of|the|properties|that|the,wanted|the|third|and|fourth
nla.obj-592278687,1940-09-18,enemy alien. But are our rulers content to permit aliens to retain control of city property by owning the ,our|rulers|content|to|permit,to|retain|control|of|city
nla.obj-592278871,1940-10-09,"t of being too drastic in the internment of enemy aliens, the Home Secretary, Sir J. Anderson, said that u",in|the|internment|of|enemy,the|Home|Secretary|Sir|J
nla.obj-592279046,1940-10-23,rely as they are moulded by it. And if un- wanted aliens or any others import that culture holus-bolus (in,it|And|if|un|wanted,or|any|others|import|that
nla.obj-592279046,1940-10-23, greatness we have already achieved. An influx of aliens full of alien cultural ideas will perhaps achieve,already|achieved|An|influx|of,full|of|alien|cultural|ideas
nla.obj-592279115,1940-10-30,"ental oppo- sition to the wholesale internment of aliens, made the interesting suggestion that that all-in",to|the|wholesale|internment|of,made|the|interesting|suggestion|that
nla.obj-597674334,1940-11-20," that those not born in Australia are regarded as aliens unless their names were, attached to their parent",in|Australia|are|regarded|as,unless|their|names|were|attached
nla.obj-597674334,1940-11-20," the acquisition of Crown lands in N. S. Wales by aliens, and possibly there are similar restrictions in f",in|N|S|Wales|by,and|possibly|there|are|similar
nla.obj-539558344,1941-01-01,"d then, resenting these Russian peasant armies as aliens, and hit where it hurts by the requisitioning of ",these|Russian|peasant|armies|as,and|hit|where|it|hurts
nla.obj-539558344,1941-01-01,"ca- tions, uniforms and what all with which enemy aliens used to amuse themselves after the day’s toil was",what|all|with|which|enemy,used|to|amuse|themselves|after
nla.obj-539558424,1941-01-29,"ubject to the civil penalty of hanging. But enemy aliens may, by direction of the Attorney- General, be tr",penalty|of|hanging|But|enemy,may|by|direction|of|the
nla.obj-539559291,1941-04-09,ribunals to hear appeals from persons interned as aliens and the ponderous procedure prescribed in such ca,appeals|from|persons|interned|as,and|the|ponderous|procedure|prescribed
nla.obj-539559291,1941-04-09, for the appellants and their witnesses; of enemy aliens interned in one State being permitted to have the,and|their|witnesses|of|enemy,interned|in|one|State|being
nla.obj-539559291,1941-04-09,tsuoka and his new-order men. Tribunals for Enemy Aliens. Said ex-Minister Cameron in the House on April 2,order|men|Tribunals|for|Enemy,Said|ex|Minister|Cameron|in
nla.obj-539559291,1941-04-09," in regard to the internment and release of enemy aliens attended to by the Government. Having failed, he ",internment|and|release|of|enemy,attended|to|by|the|Government
nla.obj-539559291,1941-04-09,ted against the system of allowing interned enemy aliens to go before a tribunal and appeal. There are six,system|of|allowing|interned|enemy,to|go|before|a|tribunal
nla.obj-539559291,1941-04-09,e activities of social butterflies who have taken aliens under their wings. He spoke of two Melbourne “soc,social|butterflies|who|have|taken,under|their|wings|He|spoke
nla.obj-539559509,1941-04-30,Army to maunder about the right of interned enemy aliens to have extravagantly costly appeal courts set up,the|right|of|interned|enemy,to|have|extravagantly|costly|appeal
nla.obj-539559509,1941-04-30," he goes.” And, the report concludes, up he went. Aliens as Officers. A regulation under the National Secu",report|concludes|up|he|went,as|Officers|A|regulation|under
nla.obj-539559509,1941-04-30,"gives the Governor-General power to appoint “such aliens, not being enemy aliens,” as the various defence ",General|power|to|appoint|such,not|being|enemy|aliens|as
nla.obj-539559509,1941-04-30,"al power to appoint “such aliens, not being enemy aliens,” as the various defence boards recommend to be o",such|aliens|not|being|enemy,as|the|various|defence|boards
nla.obj-539559509,1941-04-30,countries. The next thing will presumably be more aliens tribunals to allow foreigners refused commissions,thing|will|presumably|be|more,tribunals|to|allow|foreigners|refused
nla.obj-539559509,1941-04-30,her branches of the army are now open to friendly aliens. A ludicrous position will arise if our men alone,are|now|open|to|friendly,A|ludicrous|position|will|arise
nla.obj-539559509,1941-04-30," if our men alone are to go forth and fight while aliens, who we are told have just as much at stake, are ",go|forth|and|fight|while,who|we|are|told|have
nla.obj-539559658,1941-05-21, a leading daily. It dealt with the internment of aliens in England and the number of spies that had been ,dealt|with|the|internment|of,in|England|and|the|number
nla.obj-539559658,1941-05-21," policy of his paper to make unkind remarks about aliens, and the Imperial Policy Group represented only p",to|make|unkind|remarks|about,and|the|Imperial|Policy|Group
nla.obj-539561267,1941-06-04,"when I asked him his real name, and showed me his aliens’ registration card, which, sure enough, showed hi",name|and|showed|me|his,registration|card|which|sure|enough
nla.obj-539561267,1941-06-04,"permit, in war- time, the use of British names by aliens from enemy countries. ProperganDer (Vic.). Red-ta",use|of|British|names|by,from|enemy|countries|ProperganDer|Vic
nla.obj-539567196,1941-06-11,"rther”: If the trouble over em- ployment of enemy aliens can be settled, sugarmills north of Proserpine sh",over|em|ployment|of|enemy,can|be|settled|sugarmills|north
nla.obj-539567196,1941-06-11,ly shipments abroad. Mill men demanded that enemy aliens signed on should be replaced by British-born work,Mill|men|demanded|that|enemy,signed|on|should|be|replaced
nla.obj-539567196,1941-06-11,"le and that next preference should go to friendly aliens, though what constitutes a friendly alien isn’t s",preference|should|go|to|friendly,though|what|constitutes|a|friendly
nla.obj-539567196,1941-06-11,"n amended and altered no fewer than 12 times, the Aliens Control Regu- lations 10 times, Liquid Fuel Regul",fewer|than|12|times|the,Control|Regu|lations|10|times
nla.obj-539585061,1941-06-25,job under the rearrangement for eliminating enemy aliens from N.Q. gangs will wonder for a while what he h,the|rearrangement|for|eliminating|enemy,from|N|Q|gangs|will
nla.obj-541698319,1941-07-23,"r return, while she welcomes tens of thousands of aliens, who can do nothing to strengthen, but much to we",welcomes|tens|of|thousands|of,who|can|do|nothing|to
nla.obj-541698319,1941-07-23,"l. Unless, as he sees it, the easy admis- sion of aliens into the organic body of Britain is such as to se",the|easy|admis|sion|of,into|the|organic|body|of
nla.obj-541698370,1941-08-13,"ional Security regulation under which naturalised aliens are not allowed to pur- chase land, and said that",Security|regulation|under|which|naturalised,are|not|allowed|to|pur
nla.obj-541747930,1941-10-08,"time.” Not all the 19 tribunals hear appeals from aliens born in enemy countries, but apparently seven do.",19|tribunals|hear|appeals|from,born|in|enemy|countries|but
nla.obj-541747974,1941-10-22,"tely disquali- fied from jury service are certain aliens, criminals and women. As we flatter, ourselves th",from|jury|service|are|certain,criminals|and|women|As|we
nla.obj-541748010,1941-11-05,gula- tions prescribing the treatment of interned aliens. The parents and other relatives of Australian pr,prescribing|the|treatment|of|interned,The|parents|and|other|relatives
nla.obj-541748010,1941-11-05,"f 10,000 whites, 5000 Chinese, Japanese and other aliens and 3500 abos. in an area of 620,000 square miles",5000|Chinese|Japanese|and|other,and|3500|abos|in|an
nla.obj-541748055,1941-11-19,f that’s the way the country’s being flooded with aliens it’s time the Guvverment did something about it!”,country|s|being|flooded|with,it|s|time|the|Guvverment
nla.obj-541777029,1941-12-03,e same treatment and privileges extended to enemy aliens interned here. So they should ; but it is doubtfu,and|privileges|extended|to|enemy,interned|here|So|they|should
nla.obj-683262189,1941-12-24," the average age 21. While the “old folks” remain aliens on American soil, ex- cluded by law from American",While|the|old|folks|remain,on|American|soil|ex|cluded
nla.obj-532562183,1942-01-21," total population of 42,000,000 there were 4.000. aliens. In the military position there were 1.000. fewer",000|there|were|4|000,In|the|military|position|there
nla.obj-532562208,1942-01-28,"announced that, “if necessary,” he will conscript aliens for labor battalions, including aliens formerly i",if|necessary|he|will|conscript,for|labor|battalions|including|aliens
nla.obj-532562208,1942-01-28," conscript aliens for labor battalions, including aliens formerly interned. His Govern- ment still shies a",aliens|for|labor|battalions|including,formerly|interned|His|Govern|ment
nla.obj-532562224,1942-02-04,"ict, a farming one, 80 p.c, of the population are aliens. The British minority recently formed a branch of",c|of|the|population|are,The|British|minority|recently|formed
nla.obj-532562243,1942-02-11,querable will. Last week it conscripted “all male aliens” for “national or military service.” Aliens ; a f,week|it|conscripted|all|male,for|national|or|military|service
nla.obj-532562243,1942-02-11," male aliens” for “national or military service.” Aliens ; a fraction of one per cent, of the popula- tion",for|national|or|military|service,a|fraction|of|one|per
nla.obj-532562243,1942-02-11,"ort.” The Commonwealth Government is conscripting aliens, and when the Sydney Government goes to “work” ag",The|Commonwealth|Government|is|conscripting,and|when|the|Sydney|Government
nla.obj-532562262,1942-02-18,"deserved to be robbed. * * * * “CO.”: Amongst the aliens who pre- , j - , , „ f ,• fmo „, • ,t,p sented th",be|robbed|CO|Amongst|the,who|pre|j|f|fmo
nla.obj-532562281,1942-02-25," put out by force, endured an invasion of wealthy aliens and then bit- terly watched them “evacuate” (wond",endured|an|invasion|of|wealthy,and|then|bit|terly|watched
nla.obj-532577756,1942-04-22,"ly noticeable agitation is directed against enemy aliens entrenched there. Queensland, in effect, doesn’t ",agitation|is|directed|against|enemy,entrenched|there|Queensland|in|effect
nla.obj-532577756,1942-04-22, and Immigration Departments. Persons who are not aliens can be in- terned only on the unanimous recom- me,Departments|Persons|who|are|not,can|be|in|terned|only
nla.obj-532578153,1942-05-13,"ds. So do Dutchmen, Javanese, Filipinos and other aliens whom the Pacific upheaval has cast up on these sh",Dutchmen|Javanese|Filipinos|and|other,whom|the|Pacific|upheaval|has
nla.obj-532646953,1942-05-27,"s when the impetus paused. Now, what with escaped aliens, national-register cards and sentries at all sort",paused|Now|what|with|escaped,national|register|cards|and|sentries
nla.obj-532647013,1942-06-10,sued to all holders of Civilian Identity Cards or Aliens Registration Cards who were over the age of 16 on,of|Civilian|Identity|Cards|or,Registration|Cards|who|were|over
nla.obj-532647013,1942-06-10,"ilian Identity Card, or if you are an alien, your Aliens Registration Card, at the nearest Ration Book Iss",you|are|an|alien|your,Registration|Card|at|the|nearest
nla.obj-532647013,1942-06-10,r Identity Card (i.e.. Civilian Identity Cards or Aliens Registration Card) as well as your completed appl,e|Civilian|Identity|Cards|or,Registration|Card|as|well|as
nla.obj-532647013,1942-06-10,"ou are an alien and have not yet applied for your Aliens Registration Card, go to your nearest police stat",not|yet|applied|for|your,Registration|Card|go|to|your
nla.obj-532647013,1942-06-10,"e. If you are an alien, and have applied for your Aliens Registration Card but have not received it, enqui",and|have|applied|for|your,Registration|Card|but|have|not
nla.obj-532647013,1942-06-10," you live. If you are an alien and have lost your Aliens Registration Card, apply at once to your nearest ",alien|and|have|lost|your,Registration|Card|apply|at|once
nla.obj-532647013,1942-06-10, station. REMEMBER: Mo Civilian Identity Card (or Aliens Registration Card)- No Ration Book! If you have n,Mo|Civilian|Identity|Card|or,Registration|Card|No|Ration|Book
nla.obj-532647149,1942-06-17, Anita Park is now a Japanese concentration camp. Aliens are held there before they are sent to inland cam,now|a|Japanese|concentration|camp,are|held|there|before|they
nla.obj-532647207,1942-07-01,"s which have been mentioned are to be tried by an aliens tribunal or an in- ternees tribunal, or is the pr",to|be|tried|by|an,tribunal|or|an|in|ternees
