date,debate,speaker,speaker_id,house,parliament,context,speech_url
1963-09-11,BUDGET 1963-64: Income Tax Statistics;,The PRESIDENT,10000,senate,24, pioneering that has taken place in the last 16 years through the hard work of **immigrants**. The existing,https://historichansard.net/senate/1963/19630911_senate_24_s24/#subdebate-36-2-s4
1964-03-11,QUESTION: IMMIGRATION,Mr CLYDE CAMERON,2V4,hofreps,25, these illegal **immigrants** still in Australia? Will the Minister say what action he proposes to take,https://historichansard.net/hofreps/1964/19640311_reps_25_hor41/#subdebate-10-0-s0
1964-09-01,ABORIGINES,Mr CHIPP,3V4,hofreps,25,Fremantle when he pushes that particular line. I know that the various groups of **immigrants** in,https://historichansard.net/hofreps/1964/19640901_reps_25_hor43/#debate-25-s4
1965-05-06,QUESTION: IMMIGRATION,Senator ORMONDE,JZU,senate,25, and other shipping lines regarding the transport of British **immigrants** to Australia? ,https://historichansard.net/senate/1965/19650506_senate_25_s28/#subdebate-0-0-s0
1965-05-11,ALIENS BILL 1965: Second Reading,The CHAIRMAN,10000,senate,25,I turn now to the question of English **immigrants**. It is not suggested for one moment that aliens,https://historichansard.net/senate/1965/19650511_senate_25_s28/#subdebate-18-0-s4
1965-05-11,ALIENS BILL 1965: Second Reading,Senator FITZGERALD,JZB,senate,25, with him on one of his major points - that publicity about Australia to lure **immigrants** is too,https://historichansard.net/senate/1965/19650511_senate_25_s28/#subdebate-18-0-s0
1976-12-02,QUESTION: RAID ON COMMUNES,Mr INNES,KJA,hofreps,30, November? How many prohibited **immigrants** were arrested in the raids? What was the cost of the exercise,https://historichansard.net/hofreps/1976/19761202_reps_30_hor102/#subdebate-16-0-s0
1968-11-12,REVISION OF NATIONALITY AND CITIZENSHIP ACT: Children Born to Australian Parents Outside Australia,Mr UREN,EE4,hofreps,26," selecting **immigrants**. I hope, too, that we will not bring to this country only the people who we",https://historichansard.net/hofreps/1968/19681112_reps_26_hor61/#subdebate-26-2-s5
1976-12-09,PREFERENCES STATISTICAL TABLES-EXPLANATORY NOTES: Illegal Immigrants (Question No. 1213),Mr MacKellar,0I4,hofreps,30," prohibited **immigrants** were in Australia, as at 31 August 1976 an estimated 54000 prohibited **immigrants** were",https://historichansard.net/hofreps/1976/19761209_reps_30_hor102/#subdebate-86-31-s1
1963-08-29,QUESTION: BUDGET 1963-64,Senator GORTON,KH5,senate,24," the 100,000 **immigrants** who will be coming to Australia this year. ",https://historichansard.net/senate/1963/19630829_senate_24_s24/#subdebate-23-0-s1
1963-08-28,QUESTION: BUDGET 1963-64,Senator BREEN,K2W,senate,24," 1963-64 is to be raised by 10,000 to 135,000 **immigrants**. I assure  Senator Toohey  who mentioned this",https://historichansard.net/senate/1963/19630828_senate_24_s24/#subdebate-29-0-s1
1977-02-16,QUESTION: MENTAL HEALTH SERVICES FOR MIGRANTS,Senator MISSEN,KUU,senate,30, Affairs and the Minister for Health. I refer to the report  **Immigrants** and Mental Health  issued by the,https://historichansard.net/senate/1977/19770216_senate_30_s71/#subdebate-33-0-s0
1977-04-21,ANSWERS TO QUESTIONS: Immigration Amnesty (Question No. 313),Senator Guilfoyle,C7D,senate,30, given to examine applications from other categories of prohibited **immigrants** who arrived prior to 31,https://historichansard.net/senate/1977/19770421_senate_30_s72/#subdebate-30-53-s1
1977-04-21,ANSWERS TO QUESTIONS: Immigration Amnesty (Question No. 313),Senator Kilgariff,KPO,senate,30, amnesty for illegal **immigrants** in Australia to allow them to apply for permanent Australian citizenship,https://historichansard.net/senate/1977/19770421_senate_30_s72/#subdebate-30-53-s0
1977-08-24,QUESTION: IMMIGRATION PROGRAM,Mr SAINSBURY,L0J,hofreps,30, **immigrants**. ,https://historichansard.net/hofreps/1977/19770824_reps_30_hor106/#subdebate-14-0-s0
1968-08-28,"TABLE 3- BUREAU OF CENSUS AND STATISTICS, BRISBANE: Bulletin No. 18 of 1968",Senator O'BYRNE,JYA,senate,26, increase the population by immigration are carried out at one level. Immediately the **immigrants** pass,https://historichansard.net/senate/1968/19680828_senate_26_s38/#subdebate-30-0-s2
1977-03-22,IMMIGRATION POLICIES AND AUSTRALIA'S POPULATION: Suspension of Standing Orders,Mr SCHOLES,5J4,hofreps,30," is our desire, purely for selfish reasons. The people who arrive here as **immigrants** are people who",https://historichansard.net/hofreps/1977/19770322_reps_30_hor104/#subdebate-26-1-s5
1977-10-04,BUDGET PAPERS 1977-78,Senator SHEIL,BJ4,senate,30," must be remembered that all the peoples in South Africa are **immigrants** and, for the most part, they",https://historichansard.net/senate/1977/19771004_senate_30_s74/#debate-46-s2
1975-04-08,AUSTRALIAN HOUSING CORPORATION BILL 1975: Second Reading,Senator CAVANAGH,K6F,senate,29,"for the purpose of the provision of housing for the Aboriginal people of Australia, **immigrants** to",https://historichansard.net/senate/1975/19750408_senate_29_s63/#subdebate-56-0-s6
1973-11-26,DEATH OF THE HONOURABLE 3. 3. DEDMAN,Mr UREN,EE4,hofreps,28," election. Following the great immigration intake, the great bulk of those **immigrants** went to the over",https://historichansard.net/hofreps/1973/19731126_reps_28_hor87/#debate-0-s4
1958-03-19,ADJOURNMENT,Mr DALY,6V4,hofreps,22, they must be legion - of **immigrants** who have been brought to this country under the immigration scheme,https://historichansard.net/hofreps/1958/19580319_reps_22_hor18/#debate-27-s2
1974-10-30,QUESTION: CLYDE R. CAMERON,Mr Clyde Cameron,2V4,hofreps,29, was asked by a Western Australian senator to say how many illegal **immigrants** were in Australia,https://historichansard.net/hofreps/1974/19741030_reps_29_hor91/#subdebate-28-0-s2
1958-04-17,QUESTION: EXTRADITION OF IMMIGRANTS,Senator HANNAN,KNU,senate,22, to the admission of **immigrants** sought for alleged war crimes. Has the attention of the relevant,https://historichansard.net/senate/1958/19580417_senate_22_s12/#subdebate-10-0-s0
1958-05-01,ADJOURNMENT,Mr CAIRNS,1V4,hofreps,22, we should endeavour to secure sound and physically fit **immigrants** - persons who can contribute by,https://historichansard.net/hofreps/1958/19580501_reps_22_hor19/#debate-31-s1
1970-05-20,"ACT. - $1,640: Speech Therapy (Question No. 723)",Mr Les Johnson,K9M,hofreps,27, universal acceptability and (d) insufficient trained personnel to properly treat polyglot **immigrants**,https://historichansard.net/hofreps/1970/19700520_reps_27_hor67/#subdebate-26-0-s0
1970-06-18,QUESTION: PROHIBITED IMMIGRANT,Senator MURPHY,1L5,senate,27, of the cases that we have been discussing prohibited **immigrants** are involved? Is it not clear from,https://historichansard.net/senate/1970/19700618_senate_27_s44/#subdebate-39-0-s0
1973-12-12,ALBURY-WODONGA DEVELOPMENT BILL 1973: Second Readings,Senator DAVIDSON,JTT,senate,28, Development Corporation include the facilitation of the settlement in the area of **immigrants** to,https://historichansard.net/senate/1973/19731212_senate_28_s58/#subdebate-49-0-s2
1969-05-28,CITIZENSHIP BILL 1969: Second Reading,Senator MULVIHILL,KVK,senate,26,. I feel that overall our policy relating  m  **immigrants** from other nations has been pretty fair,https://historichansard.net/senate/1969/19690528_senate_26_s41/#subdebate-38-0-s0
1974-03-20,AUSTRALIA'S IMMIGRATION POLICY: Discussion of Matter of Public Importance,Mr PEACOCK,MI4,hofreps,28," **immigrants**, but  Mr Whitlam  would have been wise to tell the South-East Asians that it contains another",https://historichansard.net/hofreps/1974/19740320_reps_28_hor88/#subdebate-18-0-s2
1969-09-26,APPLICATIONS (PERSONS): Immigration: Housing Requirements (Question No. 1915),Mr Snedden,DQF,hofreps,26,A rough guide to the number of dwellings required by **immigrants** to Australia is provided by the,https://historichansard.net/hofreps/1969/19690926_reps_26_hor65/#subdebate-34-0-s1
1973-03-14,QUESTION: IMMIGRATION: INTERNATIONAL CRIMINALS,Mr MULDER,JVK,hofreps,28, Brisbane and Sydney? Will he end this situation which brings the great majority of **immigrants** into,https://historichansard.net/hofreps/1973/19730314_reps_28_hor82/#subdebate-12-0-s0
1966-04-28,NATIONALITY AND CITIZENSHIP BILL 1966: Second Reading,Senator CAVANAGH,K6F,senate,25, **immigrants** from foreign countries do not desire today to engage iri Australian politics. They mostly want,https://historichansard.net/senate/1966/19660428_senate_25_s31/#subdebate-13-0-s2
1968-06-04,STATES GRANTS (DESERTED WIVES) BILL 1968: Second Reading,Mr Donald Cameron,9F4,hofreps,26,This country needs **immigrants** if it is to continue to expand. This point of view was expounded by,https://historichansard.net/hofreps/1968/19680604_reps_26_hor59/#subdebate-27-0-s5
1974-12-05,TASK FORCES: Immigrants (Question No. 1332),Mr Clyde Cameron,2V4,hofreps,29, that statistics of **immigrants** arriving in Australia who had relatives already resident here can be,https://historichansard.net/hofreps/1974/19741205_reps_29_hor92/#subdebate-81-10-s1
1965-03-18,F2518/65.- «.- [S\,Mr HANSEN,KGH,hofreps,25," for **immigrants** coming from the United Kingdom to Australia, possibly by the establishment of some",https://historichansard.net/hofreps/1965/19650318_reps_25_hor45/#debate-29-s0
1965-03-25,QUESTION: NATURALISATION,Mr OPPERMAN,KMB,hofreps,25,The question of the liability of **immigrants** for national service has been considered by the,https://historichansard.net/hofreps/1965/19650325_reps_25_hor45/#subdebate-24-0-s1
1965-03-25,QUESTION: NATURALISATION,Mr DALY,6V4,hofreps,25, certain suggestions regarding the naturalisation of **immigrants**. I ask the Minister: What,https://historichansard.net/hofreps/1965/19650325_reps_25_hor45/#subdebate-24-0-s0
1965-04-27,QUESTION: EXCHANGE CONTROL,Senator LAUGHT,KQQ,senate,25, in terms of cash is very expensive in the first instance to the country receiving the **immigrants**. A,https://historichansard.net/senate/1965/19650427_senate_25_s28/#subdebate-29-0-s2
1966-04-20,NATIONALITY AND CITIZENSHIP BILL 1966: Second Reading,Mr PETERS,KXZ,hofreps,25, standards established by our immigration authorities who determine whether these **immigrants** should be,https://historichansard.net/hofreps/1966/19660420_reps_25_hor51/#subdebate-28-0-s3
1968-06-06,QUESTION: IMMIGRATION,Mr SNEDDEN,DQF,hofreps,26," newcomer is citizenship. So, while we greatly encourage **immigrants** to apply for citizenship, we",https://historichansard.net/hofreps/1968/19680606_reps_26_hor59/#subdebate-9-0-s1
1972-04-11,ANSWERS TO QUESTIONS UPON NOTICE: Immigration (Question No. 5044),Dr Forbes,KFH,hofreps,27," the Department of Immigration for the selection of **immigrants** are up to date, adequate and",https://historichansard.net/hofreps/1972/19720411_reps_27_hor77/#subdebate-34-18-s1
1968-11-20,QUESTION: IMMIGRATION,Senator ANDERSON,JZQ,senate,26,"During my talks with President Tito, friendly reference was made on both sides to the **immigrants**",https://historichansard.net/senate/1968/19681120_senate_26_s39/#subdebate-34-0-s1
1956-03-21,AUSTRALIAN ECONOMY: National Economy - Economic Measures - Ministerial Statement,Mr JEFF BATE,JOE,hofreps,22,The second matter to which I wish to address myself is immigration. Of course we need **immigrants**,https://historichansard.net/hofreps/1956/19560321_reps_22_hor9/#subdebate-20-0-s10
1956-03-21,QUESTION: LIFE-SAVING EQUIPMENT ON IMMIGRANT SHIPS,Mr HAROLD HOLT,009MC,hofreps,22," **immigrants** to this country. Two vessels,  Skaugum  and  Cyrenia,  are privately owned and operated by",https://historichansard.net/hofreps/1956/19560321_reps_22_hor9/#subdebate-5-0-s1
1956-05-24,QUESTION: UNEMPLOYED IMMIGRANTS,Senator TANGNEY,K7Y,senate,22," Australia, who number between 4,000 and 5,000, are **immigrants**, and the number of **immigrants** who are",https://historichansard.net/senate/1956/19560524_senate_22_s8/#subdebate-9-0-s0
1956-05-24,QUESTION: UNEMPLOYED IMMIGRANTS,Mr HAROLD HOLT,009MC,hofreps,22," **immigrants** arriving in  Western  Australia ; and, secondly, that the latest unemployment benefit",https://historichansard.net/hofreps/1956/19560524_reps_22_hor10/#subdebate-0-0-s1
1972-09-13,ORDINANCES AND REGULATIONS (NOTIFICATION) BILL 1972: Second Reading,Mr COPE,K5L,hofreps,27, to do something not only for the age pensioners and **immigrants** but also for the part-Aboriginal,https://historichansard.net/hofreps/1972/19720913_reps_27_hor80/#subdebate-40-0-s12
1956-05-31,QUESTION: REPATRIATION OE IMMIGRANTS,Senator GEORGE RANKIN,K2A,senate,22, Melbourne press that red agents are threatening Czechoslovakians and **immigrants** of other nationalities,https://historichansard.net/senate/1956/19560531_senate_22_s8/#subdebate-2-0-s0
1957-03-28,QUESTION: ADDRESS-IN -R EPLY,Senator BUTTFIELD,K3O,senate,22,There is the suggestion that we are handpicking **immigrants** in order to strengthen our political,https://historichansard.net/senate/1957/19570328_senate_22_s10/#subdebate-3-0-s2
1949-03-16,SCIENCE AND INDUSTRY RESEARCH BILL 1949: Second Reading,Mr ACTING DEPUTY SPEAKER,10000,hofreps,18,The bill has nothing to do with immigration and the screening of **immigrants**. ,https://historichansard.net/hofreps/1949/19490316_reps_18_201/#subdebate-20-0-s6
1949-05-31,APPROPRIATION BILL (No. 2) 1948-49: Second Reading,Mr HAYLEN,KGX,hofreps,18, frantically into competition with other countries to secure as **immigrants** some of the many thousands of,https://historichansard.net/hofreps/1949/19490531_reps_18_202/#subdebate-26-0-s1
1949-03-09,PAPUA AND NEW GUINEA BILL 1949: Second Reading,Senator AYLETT,K0Z,senate,18, countries **immigrants** whom we badly need. I. hope that the time is not far distant when we shall be,https://historichansard.net/senate/1949/19490309_senate_18_201/#subdebate-16-0-s6
1949-03-03,INCOME TAX BILL 1949: Second Reading,Senator KATZ,KPC,senate,18," 2,000 **immigrants** to this country - the greatest number ever to arrive on one vessel. The Government",https://historichansard.net/senate/1949/19490303_senate_18_201/#subdebate-13-0-s5
1947-11-19,QUESTION: IMMIGRATION,Senator ARMSTRONG,K0C,senate,18,", 300 **immigrants** destined for South Australia are to arrive on  Asturias  very shortly. The statement",https://historichansard.net/senate/1947/19471119_senate_18_194/#subdebate-1-0-s1
1948-09-09,QUESTION: ADDRESS-IN-REPLY,Senator NASH,JXE,senate,18, splendid effort which he has made to bring **immigrants** to this country. Migrants are urgently needed,https://historichansard.net/senate/1948/19480909_senate_18_198/#subdebate-6-0-s4
1972-09-19,URBAN AND REGIONAL DEVELOPMENT: Ministerial Statement,Mr UREN,EE4,hofreps,27," Labor's policies, but did not realise that encouraging secondary industries and **immigrants** was only",https://historichansard.net/hofreps/1972/19720919_reps_27_hor80/#subdebate-41-0-s4
1948-05-05,ADJOURNMENT: Telephone Services - Immigration,Mr RYAN,L0G,hofreps,18," put things right in this case, and ensure that intending **immigrants** are informed of the actual",https://historichansard.net/hofreps/1948/19480505_reps_18_197/#subdebate-29-0-s0
1948-05-05,QUESTION: COUNTRY WITH AN ECONOMIC BOOM,Mr ARCHIE CAMERON,JTY,hofreps,18," population. South Africa has big problems in relation to Indian **immigrants**, native control, and the",https://historichansard.net/hofreps/1948/19480505_reps_18_197/#subdebate-23-0-s2
1980-05-13,DATA BASES SEARCHED BY THE NATIONAL LIBRARY EITHER IN AUSTRALIA OR OVERSEAS: Japanese Immigrants (Question No. 5511),Mr Humphreys,FH4,hofreps,31, **immigrants** living in coastal areas in central Queensland. ,https://historichansard.net/hofreps/1980/19800513_reps_31_hor118/#subdebate-50-3-s0
1980-05-14,STATES GRANTS (SCHOOLS ASSISTANCE) AMENDMENT BILL 1980: Second Reading,Dr CASS,JNG,hofreps,31, suggestions on how these difficulties may be overcome. In the area of education for the children of **immigrants**,https://historichansard.net/hofreps/1980/19800514_reps_31_hor118/#subdebate-29-0-s4
1946-12-04,DEFENCE ( TRANSITIONAL PROVISIONS) BILL 1946: Second Reading,Mr SPEAKER,10000,hofreps,18, to the guarantors of certain **immigrants**. If it is so important to protect that kind of private,https://historichansard.net/hofreps/1946/19461204_reps_18_189/#subdebate-27-0-s4
1946-12-06,QUESTION: IMMIGRATION,Senator COOPER,JQP,senate,18,"If so, has the Government arrived at any reliable estimate of the number of **immigrants** who could bc",https://historichansard.net/senate/1946/19461206_senate_18_189/#subdebate-24-0-s0
1946-11-28,BUDGET 1946-47,Mr FADDEN,F4T,hofreps,18," horse. I believe, therefore, that housing should be provided before **immigrants** are brought to the",https://historichansard.net/hofreps/1946/19461128_reps_18_189/#debate-23-s3
1946-11-27,QUESTION: IMMIGRATION,Mr FRANCIS,JWT,hofreps,18," American **immigrants**, including a number of ex-servicemen and their wives, are leaving Australia because",https://historichansard.net/hofreps/1946/19461127_reps_18_189/#subdebate-21-0-s0
1946-11-14,QUESTION: IMMIGRATION,Mr LANG,KZJ,hofreps,18, into Australia of alien **immigrants**? The questions are: Will the Minister lay upon the table of the,https://historichansard.net/hofreps/1946/19461114_reps_18_189/#subdebate-6-0-s0
1946-11-15,QUESTION: RE-ESTABLISHMENT,Senator COLLETT,K7M,senate,18," manner will this fact affect the Government's plans for attracting **immigrants**, or is it intended to",https://historichansard.net/senate/1946/19461115_senate_18_189/#subdebate-10-0-s0
1944-07-19,PART II.- CONTROL OF PRODUCTION,Senator NASH,JXE,senate,17," suitable for the settlement of either returned soldiers or **immigrants**. In my opinion, an effort",https://historichansard.net/senate/1944/19440719_senate_17_179/#debate-17-s4
1980-09-09,ANSWERS TO QUESTIONS: South Africa (Question No. 6311),Mr Les McMahon,KSF,hofreps,31,What is the average age of these **immigrants**. ,https://historichansard.net/hofreps/1980/19800909_reps_31_hor119/#subdebate-68-28-s0
1969-09-26,PVC: Education: Expenditure (Question No. 1971),Mr Malcolm Fraser,QS4,hofreps,26,", language and citizenship classes for **immigrants** and education aid for students from other",https://historichansard.net/hofreps/1969/19690926_reps_26_hor65/#subdebate-40-37-s1
1947-11-20,BANKING BILL 1947: Second Reading,Senator GRANT,KMN,senate,18, untouched. We want thousands of **immigrants** to open it up. If transport is most needed then it shall have,https://historichansard.net/senate/1947/19471120_senate_18_195/#subdebate-17-0-s5
1947-11-14,QUESTION: COAL,Mr CHIFLEY,A48,hofreps,18," **immigrants**, and the maintenance of a vastly increased population. We believe that the mining of coal in",https://historichansard.net/hofreps/1947/19471114_reps_18_194/#subdebate-2-0-s3
1979-05-08,ANSWERS TO QUESTIONS UPON NOTICE: Illegal Immigrants (Question No. 3674),Mr James,KJO,hofreps,31,How many illegal **immigrants** detained by his officers during each of the years 1975-76 to 1977-78,https://historichansard.net/hofreps/1979/19790508_reps_31_hor114/#subdebate-35-30-s0
1947-10-24,APPROPRIATION BILL 1947-48,Senator ARMSTRONG,K0C,senate,18,This is the Commonwealth's contribution to assisted passages for Maltese **immigrants** under an,https://historichansard.net/senate/1947/19471024_senate_18_194/#debate-2-s56
1947-10-23,QUESTION: KANDOS MINERS' MAGNIFICENT RECORD,Senator COOPER,JQP,senate,18, **immigrants** to Australia as quickly as possible. I have examined figures prepared by the Commonwealth,https://historichansard.net/senate/1947/19471023_senate_18_194/#subdebate-14-0-s48
1979-11-21,AUSTRALIAN PARLIAMENTARY DELEGATION TO THE SECOND GENERAL ASSEMBLY OF THE ASEAN INTER-PARLIAMENTARY ORGANISATION: Report,Senator TEAGUE,PJ4,senate,31," stopped later in October, the issue of 'illegal **immigrants**' occupied the minds- of delegates above all",https://historichansard.net/senate/1979/19791121_senate_31_s83/#subdebate-40-0-s0
1968-08-29,APPROPRIATION BILL (No. 1)1 968-69: Second Reading (Budget Debate),Mr CLEAVER,JYO,hofreps,26, those who are in the House at the moment that the Western Australian housing programme for **immigrants**,https://historichansard.net/hofreps/1968/19680829_reps_26_hor60/#subdebate-27-0-s19
1968-09-18,APPROPRIATION BILL (No. 1) 1968-69,Mr Malcolm Fraser,QS4,hofreps,26,The education of **immigrants** was mentioned. This has been actively examined by my Department and the,https://historichansard.net/hofreps/1968/19680918_reps_26_hor60/#debate-24-s23
1945-09-20,QUESTION: ESTIMATES AND BUDGET PAPERS 1945-46,Senator AYLETT,K0Z,senate,17,", and attract **immigrants** to increase our population. By helping ourselves we shall improve world",https://historichansard.net/senate/1945/19450920_senate_17_185/#subdebate-3-0-s0
1968-08-22,CZECHOSLOVAKIA: Ministerial Statement,Mr CONNOR,K0O,hofreps,26, deepest emotion by the sight of **immigrants** swearing allegiance to a new land in a new tongue - men,https://historichansard.net/hofreps/1968/19680822_reps_26_hor60/#subdebate-29-0-s7
1968-09-10,ANSWERS TO QUESTIONS UPON NOTICE: Immigration (Question No. 533),Mr O'Connor,K58,hofreps,26,What was the total number of **immigrants** who came to Australia during the 10 year period which ended,https://historichansard.net/hofreps/1968/19680910_reps_26_hor60/#subdebate-35-24-s0
1945-10-03,"APPROPRIATION"" BILL 1945-46",Senator ARNOLD,K0N,senate,17, brought to Australia as **immigrants**. There is a splendid opportunity to bring to this country,https://historichansard.net/senate/1945/19451003_senate_17_185/#debate-17-s36
1945-06-21,CHILD ENDOWMENT BILL . 1945: Second Reading,Mr HOLT,009MC,hofreps,17," our population of 30,000 **immigrants** of the best type - native-born Australians - is a matter of",https://historichansard.net/hofreps/1945/19450621_reps_17_183/#subdebate-15-0-s0
1980-04-22,ABORIGINAL LAND RIGHTS: Discussion of Matter of Public Importance,Mr DAWKINS,9E4,hofreps,31," population, including recent **immigrants**. Social security and welfare accounts for the largest single",https://historichansard.net/hofreps/1980/19800422_reps_31_hor118/#subdebate-32-0-s3
1945-05-18,"ADJOURNMENT: Campaign Stars, Defence Medal,",Mr FRASER,JWU,hofreps,17,"They are brought before the court on the charge of being prohibited **immigrants**, because they failed",https://historichansard.net/hofreps/1945/19450518_reps_17_182/#subdebate-19-0-s3
1967-04-04,NATIONALITY AND CITIZENSHIP BILL 1967: Second Reading,Mr BARNARD,JO8,hofreps,26, **immigrants**. We want them here to build up our population. We believe they can make a worthwhile and a,https://historichansard.net/hofreps/1967/19670404_reps_26_hor54/#subdebate-24-0-s0
1966-04-27,ALIENS BILL 1966: Second Reading,Senator CORMACK,JQQ,senate,25, the problems that are involved in immigration and the integration of **immigrants** in Australia. I have,https://historichansard.net/senate/1966/19660427_senate_25_s31/#subdebate-15-0-s1
1964-10-28,AUSTRALIAN COASTAL SHIPPING COMMISSION BILL 1964: Second Reading,Mr BENSON,JP5,hofreps,25, last year in bringing **immigrants** to this country. I think we could well do with four ships of about 1,https://historichansard.net/hofreps/1964/19641028_reps_25_hor44/#subdebate-34-0-s7
1966-09-14,NATIONAL DEBT SINKING FUND BILL 1966: Second Reading,Mr REYNOLDS,KYS,hofreps,25, the task of absorbing thousands of **immigrants** into the community and making all kinds of provisions,https://historichansard.net/hofreps/1966/19660914_reps_25_hor52/#subdebate-24-0-s1
1980-04-02,ADJOURNMENT,Mr Les McMahon,KSF,hofreps,31, stories of **immigrants** are those of people who came to this country without a word of English but who,https://historichansard.net/hofreps/1980/19800402_reps_31_hor117/#debate-43-s2
1966-03-29,IMMIGRATION: Ministerial Statement,Mr COCKLE,JZG,hofreps,25, of **immigrants**. This is a system to which I am strongly opposed. I am pleased that in the liberalised,https://historichansard.net/hofreps/1966/19660329_reps_25_hor50/#subdebate-19-0-s5
1979-11-22,UNIVAC 1100/11: Indo-Chinese Immigrants (Question No. 4653),Mr Humphreys,FH4,hofreps,31,What assistance is made available to Vietnamese **immigrants**. ,https://historichansard.net/hofreps/1979/19791122_reps_31_hor116/#subdebate-57-41-s0
1980-04-17,WOOL INDUSTRY AMENDMENT BILL 1980: Second Readings,Dr CASS,JNG,hofreps,31," with **immigrants** and their concerns and interests. Yet he has been made the head, in essence, of an",https://historichansard.net/hofreps/1980/19800417_reps_31_hor118/#subdebate-35-1-s4
1979-11-22,TRANSITION FROM SCHOOL TO WORK: Ministerial Statement,Dr CASS,JNG,hofreps,31,. My colleague pointed out that for years the Government has relied on bringing **immigrants** into the,https://historichansard.net/hofreps/1979/19791122_reps_31_hor116/#subdebate-40-0-s2
1980-05-01,IMMIGRATION (UNAUTHORIZED ARRIVALS) BILL 1980: Second Reading,Mr MACPHEE,6I4,hofreps,31, clandestine importation of illegal **immigrants** flouting the laws of the country of entry. Such ventures,https://historichansard.net/hofreps/1980/19800501_reps_31_hor118/#subdebate-33-0-s0
1970-09-30,APPROPRIATION BILL (No. 1) 1970-71,Mr MacKELLAR,0I4,hofreps,27, appreciation of the problems **immigrants** face and the ways in which migrants* contributions to this,https://historichansard.net/hofreps/1970/19700930_reps_27_hor70/#debate-26-s25
1971-05-19,QUESTION: IMMIGRATION,Senator WOOD,KBL,senate,27, loophole? Also has the Department in mind increasing the amount payable by **immigrants** under the,https://historichansard.net/senate/1971/19710519_senate_27_s48/#subdebate-18-0-s0
1978-11-22,QUESTION: MR JACOB PRAI AND MR OTTO ONDAWAME,Senator CARRICK,2U4,senate,31, and were sentenced to two months' imprisonment as illegal **immigrants**. On that basis I understand that,https://historichansard.net/senate/1978/19781122_senate_31_s79/#subdebate-20-0-s1
1972-05-16,OVERSEAS CONTROL - MANUFACTURING SECTOR: Immigration: Eligibility for Social Services (Question No. 5266),Mr Keith Johnson,K9J,hofreps,27,Is it a fact that **immigrants** cannot receive social service benefits until they have been resident,https://historichansard.net/hofreps/1972/19720516_reps_27_hor78/#subdebate-34-2-s0
1968-11-05,ANSWERS TO QUESTIONS UPON NOTICE: Immigrant Teachers (Question No. 490),Mr Malcolm Fraser,QS4,hofreps,26,The following table listing **immigrants** in the category of 'teacher' has been provided by my,https://historichansard.net/hofreps/1968/19681105_reps_26_hor61/#subdebate-27-1-s1
1968-11-05,ANSWERS TO QUESTIONS UPON NOTICE: Immigrant Teachers (Question No. 490),Mr Whitlam,6U4,hofreps,26,How many **immigrants** disclosing their occupation as 'teacher' arrived in Australia in each of the,https://historichansard.net/hofreps/1968/19681105_reps_26_hor61/#subdebate-27-1-s0
1973-05-09,AUSTRALIAN CITIZENSHIP BILL 1973: Second Reading,Mr McVEIGH,JUS,hofreps,28,", whether natural born Australians or **immigrants**, should be equal before the law. However, the",https://historichansard.net/hofreps/1973/19730509_reps_28_hor83/#subdebate-34-0-s4
1973-05-09,AUSTRALIAN CITIZENSHIP BILL 1973: Second Reading,Mr OLDMEADOW,KM8,hofreps,28, clear to those with an eye to see that in the Bill there are no disincentives to **immigrants** from,https://historichansard.net/hofreps/1973/19730509_reps_28_hor83/#subdebate-31-0-s2
1939-12-08,QUESTION: THE SEARCH FOR OIL,Senator ARTHUR,K0P,senate,15, that he should be deported from Australia. The immigration laws provide that prohibited **immigrants**,https://historichansard.net/senate/1939/19391208_senate_15_162/#subdebate-19-0-s0
1978-06-06,QUESTION: NATIONAL FRONT,Senator MISSEN,KUU,senate,31," **immigrants** from Australia, and the propagation of white minority rule in Rhodesia and South Africa? Can the",https://historichansard.net/senate/1978/19780606_senate_31_s77/#subdebate-7-0-s0
1978-05-26,QUESTION: ILLEGAL IMMIGRANTS: AMNESTY,Mr JAMES,KJO,hofreps,31, suffered by honourable members on both sides of the House when they are approached by illegal **immigrants**,https://historichansard.net/hofreps/1978/19780526_reps_31_hor109/#subdebate-14-0-s0
1924-06-26,SUPPLY BILL (No. 1) 1924-25: Second Reading,Senator GRANT,KMP,senate,9," people to. Australia, but also object to **immigrants** coming here at all. I think I am correct in saying",https://historichansard.net/senate/1924/19240626_senate_9_107/#subdebate-6-1-s8
1979-09-13,AUSTRALIAN INSTITUTE OF MULTICULTURAL AFFAIRS BILL 1979: Second Reading,Mr MacKELLAR,0I4,hofreps,31," recent times there have been intakes of **immigrants** from other areas including Latin America, Asia and",https://historichansard.net/hofreps/1979/19790913_reps_31_hor115/#subdebate-27-0-s0
1924-06-26,QUESTION: FORMAL MOTION BOR. ADJOURNMENT),Mr COLEMAN,JZK,hofreps,9," . for Barton referred also to the influx of **immigrants**. We, on this side of the House, would not",https://historichansard.net/hofreps/1924/19240626_reps_9_107/#subdebate-8-0-s7
1979-09-12,APPROPRIATION BILL (No. 1) 1979-80: Second Reading (Budget Debate),Dr CASS,JNG,hofreps,31, this action was that in the first year **immigrants** had to pay an extra $20m. The amount of money it will,https://historichansard.net/hofreps/1979/19790912_reps_31_hor115/#subdebate-29-0-s1
