id,date,kwic,before,after
nla.obj-535924616,1944-09-13,", when the new fellow started holding forth about immigrants, one of those uncomfortable silences fell upon th",fellow|started|holding|forth|about,one|of|those|uncomfortable|silences
nla.obj-535933600,1944-10-11,ies in the West.—W.H.C. (W.A.). German Orphans as Immigrants After the European war is over there will be at l,W|A|German|Orphans|as,After|the|European|war|is
nla.obj-535933600,1944-10-11,"n asset worfh £5,000,000,000. Where are we to get immigrants other- wise? From Italy or the Balkans, or from A",Where|are|we|to|get,other|wise|From|Italy|or
nla.obj-535942127,1944-10-25,y large proportion of sons and grandsons of Irish immigrants in the Ministry as well as the party. In Aug- ust,sons|and|grandsons|of|Irish,in|the|Ministry|as|well
nla.obj-536040405,1944-11-08,"plantations, as a means to silk production. As to immigrants (he was writing in 1920), he plumped for Italians",to|silk|production|As|to,he|was|writing|in|1920
nla.obj-536040405,1944-11-08,r unknown W.J.F.: (1) The dictation test concerns immigrants and has nothing to do with applicants for natural,1|The|dictation|test|concerns,and|has|nothing|to|do
nla.obj-536040405,1944-11-08,"ore favorable. — Nil Desper- andum (Q.). American Immigrants In repatriating our Diggers we are re- paying, in",Nil|Desper|andum|Q|American,In|repatriating|our|Diggers|we
nla.obj-536040405,1944-11-08,"r them, who should receive every consideration as immigrants if not the Americans, who came to our aid when we",should|receive|every|consideration|as,if|not|the|Americans|who
nla.obj-536040405,1944-11-08,"xcellen: opportunity of attracting these potentia immigrants, and will make no move to do so. Why? Because Ame",opportunity|of|attracting|these|potentia,and|will|make|no|move
nla.obj-536040405,1944-11-08,war development. —B. McK. (Q.). German Orphans as Immigrants The German child is trained by “the party” from t,McK|Q|German|Orphans|as,The|German|child|is|trained
nla.obj-536040405,1944-11-08,"he Empire would help their plans. Australia needs immigrants, but Britain has plenty of war orphans, already t",help|their|plans|Australia|needs,but|Britain|has|plenty|of
nla.obj-535968657,1944-12-06,"ding “T.P.V.’s” par. ob- jecting to German orphan immigrants (B. 8/11/ ”44), the A.B.C. broadcast an inter- vi",ob|jecting|to|German|orphan,B|8|11|44|the
nla.obj-538971074,1945-01-10, by a few thoughtful citizens. — Blue (Q.). Dutch Immigrants An excellent immigration scheme has been 1 brough,thoughtful|citizens|Blue|Q|Dutch,An|excellent|immigration|scheme|has
nla.obj-539667951,1945-01-31, when after the last war certain countries sought immigrants many Dutchmen went to try their luck in the new l,last|war|certain|countries|sought,many|Dutchmen|went|to|try
nla.obj-539667951,1945-01-31,"ilities. If the Australian Government wants Dutch immigrants, show me the land available for them and give me ",the|Australian|Government|wants|Dutch,show|me|the|land|available
nla.obj-538971118,1945-02-07,ithin three months. — Genuine Settler (Q.). Dutch Immigrants The communication on Dutch immi- grants in “Other,months|Genuine|Settler|Q|Dutch,The|communication|on|Dutch|immi
nla.obj-541877975,1945-02-21, of the natives. —D.H. R. (R.A.A.). Seek American Immigrants If “E.M.” (B. 17/1/’45) is right and there is “no,R|A|A|Seek|American,If|E|M|B|17
nla.obj-539695827,1945-03-21,"ay is 6.4 per cent.” The great mass of the Jewish immigrants are not workers on the land, but residents of the",great|mass|of|the|Jewish,are|not|workers|on|the
nla.obj-539128417,1945-05-02,"in Melbourne, said he was the orphan son of Dutch immigrants from Lone River, Cape York, had just heard of the",the|orphan|son|of|Dutch,from|Lone|River|Cape|York
nla.obj-539187593,1945-07-25,"nd produce .m Martm place—“ Boy, that would bring immigrants. The Government had other things to do. Jack Mose",place|Boy|that|would|bring,The|Government|had|other|things
nla.obj-585475940,1945-08-01,"rable in comparison. —Digester (N.S.W.). European Immigrants The U.S.A., with its incessant “land-of- freedom”",Digester|N|S|W|European,The|U|S|A|with
nla.obj-539187916,1945-08-29,tralian is afraid that an in- flux of job-seeking immigrants of any nationality will limit his own prospects. ,in|flux|of|job|seeking,of|any|nationality|will|limit
nla.obj-539187916,1945-08-29," perity. If the Americans, or any other desirable immigrants, can set up new in- dustries here and make them g",Americans|or|any|other|desirable,can|set|up|new|in
nla.obj-539188205,1945-09-19,". He was told they were owned by the miners, “all immigrants from the Old World who arrived penniless,” largel",owned|by|the|miners|all,from|the|Old|World|who
nla.obj-539188205,1945-09-19,"ting Parliamenf, Calwell has promised to admit as immigrants close relatives of Jews now in Australia. Publish",has|promised|to|admit|as,close|relatives|of|Jews|now
nla.obj-539188205,1945-09-19,"intain a ceaseless vigil, not only on prospective immigrants but on those who after receiving a haven here hav",vigil|not|only|on|prospective,but|on|those|who|after
nla.obj-539293597,1945-10-24,te people to migrate to Australia. The cry is “No immigrants until every Australian has a job.” Such an attitu,Australia|The|cry|is|No,until|every|Australian|has|a
nla.obj-539293869,1945-11-14,"ate, Australia can’t accommodate more than 70,000 immigrants per annum, and can’t begin taking any for two yea",accommodate|more|than|70|000,per|annum|and|can|t
nla.obj-539293869,1945-11-14,"974,581 square miles. Number of Foreign Decennial Immigrants Increase Pop. Per Preceding Population. Per Cent.",miles|Number|of|Foreign|Decennial,Increase|Pop|Per|Preceding|Population
nla.obj-539293869,1945-11-14,"chiefly by immigration and natural increase among immigrants’ families, the U.S.A. more than doubled its popul",immigration|and|natural|increase|among,families|the|U|S|A
nla.obj-539294100,1945-11-28,"ht through the list of native birds, visitors and immigrants. Birds native to Tasmania, the author says, are; ",of|native|birds|visitors|and,Birds|native|to|Tasmania|the
nla.obj-539294100,1945-11-28,"that Australia can’t accommodate more than 70,000 immigrants p.a. and can’t begin taking them for two years, c",accommodate|more|than|70|000,p|a|and|can|t
nla.obj-539294100,1945-11-28,"dy in Australia has a job. Which can only mean no immigrants. Unless the arrangements have gone west, there ar",Which|can|only|mean|no,Unless|the|arrangements|have|gone
nla.obj-539294100,1945-11-28,"o pensions lived— P. H. Simpson (A.1.F.). Service Immigrants During the last two, three or four years Italian ",Simpson|A|1|F|Service,During|the|last|two|three
nla.obj-539280209,1945-12-26,"ickly identify. A Vegetarian Delicacy. From Plant Immigrants and Stowaways (Lothian, Melbourne), by Alexander ",A|Vegetarian|Delicacy|From|Plant,and|Stowaways|Lothian|Melbourne|by
nla.obj-539280209,1945-12-26,"of Plant Introduction for the Commonwealth —Plant Immigrants and Stowaways is a sketchy little volume, but alt",Introduction|for|the|Commonwealth|Plant,and|Stowaways|is|a|sketchy
nla.obj-539280209,1945-12-26," this sort of book quotation is theft. Read Plant Immigrants and Stowaways and, when you have done with it, pa",quotation|is|theft|Read|Plant,and|Stowaways|and|when|you
nla.obj-547129893,1946-01-02,"t’s Mate”: “The first time I ever met one o’ them immigrants girls,” said Mat, “is on a New Year’s eve in the ",ever|met|one|o|them,girls|said|Mat|is|on
nla.obj-547129919,1946-01-09,"arly interested in finding work for youthful free immigrants, and as the wel- come given him by Tarban Jimmy w",finding|work|for|youthful|free,and|as|the|wel|come
nla.obj-547129919,1946-01-09,leys for a Jewish settlement and to accept Jewish immigrants in other parts —it would take a hand in this game,settlement|and|to|accept|Jewish,in|other|parts|it|would
nla.obj-547129919,1946-01-09,ds over their doorways.—H. R. H. (A.1.F.). German Immigrants Ten years ago I read in The Bulletin a eulogy of ,H|A|1|F|German,Ten|years|ago|I|read
nla.obj-547129956,1946-01-16,ountry in which he attains it. No wonder European immigrants flocked to America. No wonder Europeans of the ki,attains|it|No|wonder|European,flocked|to|America|No|wonder
nla.obj-547129956,1946-01-16,"ure, shudder and turn away. No wonder many of the immigrants we get are fit for nothing else than to fit into ",No|wonder|many|of|the,we|get|are|fit|for
nla.obj-547129970,1946-01-23,"iocrities). After the bashing they have had these immigrants would expect little and live on nothing, which wo",bashing|they|have|had|these,would|expect|little|and|live
nla.obj-547130123,1946-02-06,ew groggy specimens and discovered that they were immigrants from the drought-parched plains. The feed in the ,and|discovered|that|they|were,from|the|drought|parched|plains
nla.obj-547130123,1946-02-06,"Alpha” (A.1.F.) (B. 9/1/’46), dealing with German immigrants, though intend- ing a eulogy, uses the term “Germ",1|46|dealing|with|German,though|intend|ing|a|eulogy
nla.obj-547130123,1946-02-06,ay which is objected to by descend- ants of those immigrants. The immigrants from Europe who came to Australia,by|descend|ants|of|those,The|immigrants|from|Europe|who
nla.obj-547130123,1946-02-06,cted to by descend- ants of those immigrants. The immigrants from Europe who came to Australia in the decade 1,ants|of|those|immigrants|The,from|Europe|who|came|to
nla.obj-547130123,1946-02-06," mainly in the wheat districts. Admittedly German immigrants also came from other parts of Europe, and for dif",the|wheat|districts|Admittedly|German,also|came|from|other|parts
nla.obj-547130123,1946-02-06,majority in Australia are descended from Silesian immigrants who came seeking religious liberty. Because the t,Australia|are|descended|from|Silesian,who|came|seeking|religious|liberty
nla.obj-547130123,1946-02-06,"on- fused with Prussianism and Nazism, and as the immigrants were victims of the former and have had nothing t",and|Nazism|and|as|the,were|victims|of|the|former
nla.obj-547130123,1946-02-06,tralians. Most of the descendants of the original immigrants are third- and fourth-generation Australians. Bor,the|descendants|of|the|original,are|third|and|fourth|generation
nla.obj-547130146,1946-02-13,” to say nothing of tens of thousands of would-be immigrants. It is hoped that the “official” ending of the Wa,of|thousands|of|would|be,It|is|hoped|that|the
nla.obj-542532685,1946-03-13,"ety of the country, and that “if we cannot absorb immigrants in this way I don’t know of any other way in whic",that|if|we|cannot|absorb,in|this|way|I|don
nla.obj-542532721,1946-03-20,nical knowledge in this country! Jondix (N.S.W.). Immigrants A look over the world discloses no likely countri,country|Jondix|N|S|W,A|look|over|the|world
nla.obj-542532721,1946-03-20,land from which Aus- tralia may expect to attract immigrants in the immediate post-war years. Recently arrived,tralia|may|expect|to|attract,in|the|immediate|post|war
nla.obj-542532745,1946-03-27,"n policy, which carries a Calwell limit of 70,000 immigrants p.a. and, save for 2500 speci- ally favored Jews,",Calwell|limit|of|70|000,p|a|and|save|for
nla.obj-542532745,1946-03-27,r had such an opportunity of getting abundance of immigrants and taking its pick as Aus- tralia has now and wi,opportunity|of|getting|abundance|of,and|taking|its|pick|as
nla.obj-542532745,1946-03-27," few years double our population with first-class immigrants from Britain, Europe and the U.S.A. Oh for a man ",our|population|with|first|class,from|Britain|Europe|and|the
nla.obj-542532970,1946-04-17,“guaranteed the good conduct and main- tenance of immigrants upon entering into this country.” There followed ,conduct|and|main|tenance|of,upon|entering|into|this|country
nla.obj-542532970,1946-04-17,"ould be termed “the silent service.” Where Jewish immigrants are con- cerned, Mr. Calwell himself could be so ",the|silent|service|Where|Jewish,are|con|cerned|Mr|Calwell
nla.obj-542533047,1946-05-01," (1) By compulsory X-ray of population, including immigrants. (2) By the provision of ample and well- equipped",X|ray|of|population|including,2|By|the|provision|of
nla.obj-542540894,1946-05-22,"nce in 1901, and could not, there- fore, apply to immigrants like Walsh, who arrived in Australia before 1901.",not|there|fore|apply|to,like|Walsh|who|arrived|in
nla.obj-542540894,1946-05-22," we have to offer and against the obvious wave of immigrants now banked up in Europe, the Common- wealth Gover",against|the|obvious|wave|of,now|banked|up|in|Europe
nla.obj-542540894,1946-05-22,en pointed out in Mr. Lang’s paper) “there are no immigrants and no tourists and there is no vote in the Budge,s|paper|there|are|no,and|no|tourists|and|there
nla.obj-542540894,1946-05-22," Government has no majority. The imaginary 70,000 immigrants a year who are to begin coming to Aus- tralia by ",majority|The|imaginary|70|000,a|year|who|are|to
nla.obj-542540958,1946-06-12," the U.S.S.R. and much to avoid.-- K. B. C. (Q.). Immigrants In his valedictory broadcast Mr. Justice Davis, C",avoid|K|B|C|Q,In|his|valedictory|broadcast|Mr
nla.obj-542540958,1946-06-12,"a, gave a few words of warning on our attitude to immigrants. In his own province of Saskatchewan he had seen ",warning|on|our|attitude|to,In|his|own|province|of
nla.obj-542540958,1946-06-12,ated into Canadian ways of life. We complain that immigrants congre- gate into self-contained groups. That may,of|life|We|complain|that,congre|gate|into|self|contained
nla.obj-542540958,1946-06-12," The U.S.A., I believe, has a training centre for immigrants, where the main stress is laid on U.S. history an",has|a|training|centre|for,where|the|main|stress|is
nla.obj-542540974,1946-06-19,to absorb suc- cessfully tens of thousands of new immigrants? Can any of these things be accomplished un- less,tens|of|thousands|of|new,Can|any|of|these|things
nla.obj-542540996,1946-06-26,"ay Valley could absorb, without strain, a million immigrants by 1950 and be hungry for more. As it is, through",absorb|without|strain|a|million,by|1950|and|be|hungry
nla.obj-547142264,1946-07-10,"ence, “Labor” has now embarked on a campaign for- immigrants. The prophet of the new idea is Mr. Calwell. His ",embarked|on|a|campaign|for,The|prophet|of|the|new
nla.obj-547142264,1946-07-10,t aver that he is engaged in a search for British immigrants and refer to pamphlets issued under his orders. T,in|a|search|for|British,and|refer|to|pamphlets|issued
nla.obj-547142264,1946-07-10,he law. Nor are disabilities reserved for British immigrants pointed out. While foreign-blood concerns with an,are|disabilities|reserved|for|British,pointed|out|While|foreign|blood
nla.obj-547142264,1946-07-10,values of over lOdwt. gold.— Alex. Strachan (Q.). Immigrants I can vouch for the good citizenship of many Sout,lOdwt|gold|Alex|Strachan|Q,I|can|vouch|for|the
nla.obj-547142264,1946-07-10,"hing that is for the benefit of the district. All immigrants, however, should be required to learn English wit",benefit|of|the|district|All,however|should|be|required|to
nla.obj-547142264,1946-07-10,d. Only by attending Australian schools can young immigrants be taught the Aus- tralian way of life.— Recco (N,attending|Australian|schools|can|young,be|taught|the|Aus|tralian
nla.obj-585696381,1946-07-17," of children, to countries interested in possible immigrants .) Today there are twice as many Ger- mans in Den",to|countries|interested|in|possible,Today|there|are|twice|as
nla.obj-552028988,1946-07-24,ears Queensland’s leading nomina- tor of Scottish immigrants. Instrumental m bringing in more than 500 fellow ,leading|nomina|tor|of|Scottish,Instrumental|m|bringing|in|more
nla.obj-547176169,1946-08-07,d from a Calwell pam- phlet issued to prospective immigrants which gave a list of the bargains await- ing them,pam|phlet|issued|to|prospective,which|gave|a|list|of
nla.obj-547176169,1946-08-07,"s Government such things would be by the time the immigrants got here. Yes, I like Calwell —he makes me laugh ",be|by|the|time|the,got|here|Yes|I|like
nla.obj-547176169,1946-08-07,"and money on arrival to 200,000 Left-wing Zionist immigrants from Poland and Hungary.” “A sound question that,",200|000|Left|wing|Zionist,from|Poland|and|Hungary|A
nla.obj-547176169,1946-08-07,t talk is a substitute for work.—Ess Ecks (S.A.). Immigrants The immigrants we want are firstly those of Briti,work|Ess|Ecks|S|A,The|immigrants|we|want|are
nla.obj-547176169,1946-08-07,"stitute for work.—Ess Ecks (S.A.). Immigrants The immigrants we want are firstly those of British stock, then ",Ecks|S|A|Immigrants|The,we|want|are|firstly|those
nla.obj-547176169,1946-08-07,", Swedes, Scandinavians are all splendid types of immigrants. They would soon adjust themselves to our nationa",are|all|splendid|types|of,They|would|soon|adjust|themselves
nla.obj-547176169,1946-08-07,"e must ensure, too, that there is a place for the immigrants in our economic framework. They cannot be allowed",is|a|place|for|the,in|our|economic|framework|They
nla.obj-547184218,1946-08-14,"ened with an invasion from the British Isles. The immigrants will all speak much the same language, but the wo",from|the|British|Isles|The,will|all|speak|much|the
nla.obj-558619850,1946-08-21," Sydney, and for the attractions Sydney offers to immigrants of the criminal class, may be summarised in brief",the|attractions|Sydney|offers|to,of|the|criminal|class|may
nla.obj-558619850,1946-08-21,e diver- sion of shiploads to Cyprus. The illicit immigrants are nearly all coming from Moscow's satellite cou,shiploads|to|Cyprus|The|illicit,are|nearly|all|coming|from
nla.obj-547190832,1946-08-28,ecision to turn back the stream of illegal Jewish immigrants which has been finding tortuous routes to Palesti,the|stream|of|illegal|Jewish,which|has|been|finding|tortuous
nla.obj-547190832,1946-08-28,oulders of the Arab world.” The influx of illegal immigrants has prejudiced any decision on the future state o,world|The|influx|of|illegal,has|prejudiced|any|decision|on
nla.obj-547190832,1946-08-28,". It is estimated that 40 per cent, of the Jewish immigrants to Palestine since December last have entered the",per|cent|of|the|Jewish,to|Palestine|since|December|last
nla.obj-547190832,1946-08-28,"taken in lorries into some dim port. “Most of the immigrants were Jews from Rumania, or Poland, with one or tw",dim|port|Most|of|the,were|Jews|from|Rumania|or
nla.obj-547190832,1946-08-28,e promised land for thou- sands of illegal Jewish immigrants. “They have braved a long and hazard- ous road on,thou|sands|of|illegal|Jewish,They|have|braved|a|long
nla.obj-547190832,1946-08-28,ontradiction cross. The law says only 1500 Jewish immigrants will be admitted to Palestine each month. It says,law|says|only|1500|Jewish,will|be|admitted|to|Palestine
nla.obj-547190832,1946-08-28,"ificate. But some 40 per cent, of the 9000 Jewish immigrants since December came here illegally and were relea",cent|of|the|9000|Jewish,since|December|came|here|illegally
nla.obj-547190832,1946-08-28,"purpose of caring for and admini- stering illegal immigrants. They are given medical treatment, their clothes ",for|and|admini|stering|illegal,They|are|given|medical|treatment
nla.obj-547190832,1946-08-28,pt them.’ “The certificates issued to the illegal immigrants are charged against the official quota of 1500 a ,certificates|issued|to|the|illegal,are|charged|against|the|official
nla.obj-547190832,1946-08-28,"ious welcomes to flocks of Britain-hating Zionist immigrants, Cally will use for the first time a top hat, sym",flocks|of|Britain|hating|Zionist,Cally|will|use|for|the
nla.obj-547206109,1946-09-02, members of the forces In the s—3 months .. - 0 0 Immigrants “Guildford* lacks vision when he argues that migr,s|3|months|0|0,Guildford|lacks|vision|when|he
nla.obj-547233296,1946-09-11,"ng a solicitor. — Gravelsnatcher (W.A.). The best immigrants for Australia (B. 7/8/’46) are babies, but if we ",Gravelsnatcher|W|A|The|best,for|Australia|B|7|8
nla.obj-547233296,1946-09-11,ong* as the housing problem remains. “A place for immigrants in our econo- mic framework” is even more necessa,problem|remains|A|place|for,in|our|econo|mic|framework
nla.obj-547253347,1946-10-23,"for 10,000 “White” Russians to enter Australia as immigrants. These people have been living in China since the",Russians|to|enter|Australia|as,These|people|have|been|living
nla.obj-547253347,1946-10-23,", not in taking it out of the police.—C. H. (Q.). Immigrants Many years ago I was unloaded in Sj'dney with a m",the|police|C|H|Q,Many|years|ago|I|was
nla.obj-547253347,1946-10-23,"near enough. We are expecting another invasion of immigrants, not in hundreds, but in thousands, with very var",are|expecting|another|invasion|of,not|in|hundreds|but|in
nla.obj-547253423,1946-10-30,’t find the Brisbane Line and the man who selects immigrants by the conformation of their nasal organs. Queens,and|the|man|who|selects,by|the|conformation|of|their
nla.obj-547253423,1946-10-30,avoid being fined. We will soon have shiploads of immigrants who know no- thing about our political procedure.,will|soon|have|shiploads|of,who|know|no|thing|about
nla.obj-547253423,1946-10-30,stion that all ex-servicemen would be welcomed as immigrants to Australia I have applied for inclusion in the ,servicemen|would|be|welcomed|as,to|Australia|I|have|applied
nla.obj-547253423,1946-10-30,s there enough for the many thousands of would-be immigrants in the towns? One cannot write to Australia House,many|thousands|of|would|be,in|the|towns|One|cannot
nla.obj-547253423,1946-10-30,ies alike. The least we can do now is to give the immigrants a fair go till they have a chance to prove that t,now|is|to|give|the,a|fair|go|till|they
nla.obj-547265218,1946-11-13,ere is a vast preponderance of females. Had these immigrants been chosen to relieve the dreadful conditions in,preponderance|of|females|Had|these,been|chosen|to|relieve|the
nla.obj-547265218,1946-11-13,"ise a form that will make it harder for applicant immigrants to under- stand. I have found it imperative, if I",make|it|harder|for|applicant,to|under|stand|I|have
nla.obj-547268290,1946-11-27,"dver- tised plans for the introduction of British immigrants, 35,000 in 1947 and 70,000 in 1948 and subsequent",for|the|introduction|of|British,35|000|in|1947|and
nla.obj-547268290,1946-11-27,"he reception of the first-comers among the 35,000 immigrants of the 1947 vintage, his arrangements being actua",comers|among|the|35|000,of|the|1947|vintage|his
nla.obj-547268290,1946-11-27,"dertaken to start in January with bringing 35,000 immigrants from Britain in 1947. Two or three months ago he ",January|with|bringing|35|000,from|Britain|in|1947|Two
nla.obj-558630627,1946-12-04,"nd of the war with Japan, Australia received 1941 immigrants, but permanent departures totalled 2606.""   Socie",with|Japan|Australia|received|1941,but|permanent|departures|totalled|2606
nla.obj-558630627,1946-12-04,s a bit of mutton done up as lamb. 4* 4* 4* 4* ' “Immigrants which Mr. Calwell has admitted into Australia don,lamb|4|4|4|4,which|Mr|Calwell|has|admitted
nla.obj-558630627,1946-12-04," for Him. “Under a proposal by Mr. Calwell, alien immigrants are to get a happier welcome, are to be especiall",proposal|by|Mr|Calwell|alien,are|to|get|a|happier
nla.obj-558630627,1946-12-04,liminary instruction to a boatload of our valyerd immigrants from Central Europe who are due in today on the s,a|boatload|of|our|valyerd,from|Central|Europe|who|are
nla.obj-558630627,1946-12-04,"l votes is education, but he’s wrong in expecting immigrants to be ignorant of our voting procedure. I have ac",he|s|wrong|in|expecting,to|be|ignorant|of|our
nla.obj-547287109,1946-12-18,ert and Sulli- van! — Fruitoh (N.S.W.). Water and Immigrants The war must have brought home to Australians jus,N|S|W|Water|and,The|war|must|have|brought
nla.obj-552870248,1946-12-25,he sky. As for the scores of thousands of British immigrants of whom Mr. Calwell has made himself the paper pa,scores|of|thousands|of|British,of|whom|Mr|Calwell|has
nla.obj-552873520,1947-01-01," Communist conspiracy. The ringleaders are mostly immigrants. There are no men of parts among them, and their ",conspiracy|The|ringleaders|are|mostly,There|are|no|men|of
nla.obj-547294701,1947-01-08,Centre as if it were a welfare centre for Italian immigrants. The large room where the staff worked was always,a|welfare|centre|for|Italian,The|large|room|where|the
nla.obj-547294701,1947-01-08, to present Australia abroad in such a light that immigrants will be attracted to this country. It could well ,in|such|a|light|that,will|be|attracted|to|this
nla.obj-547294701,1947-01-08,"fairs on the score of South Africa’s treatment of immigrants from India, where “the greatest discrimination in",South|Africa|s|treatment|of,from|India|where|the|greatest
nla.obj-547294701,1947-01-08, in corks of even one of Mr. Calwell’s jews’-harp immigrants would solve the shortage and replenish the now-de,Mr|Calwell|s|jews|harp,would|solve|the|shortage|and
nla.obj-573636603,1947-01-15,week would also appreciate it — Tasma (Tas.). . 1 Immigrants From 1937 onward we received into Australia thous,appreciate|it|Tasma|Tas|1,From|1937|onward|we|received
nla.obj-573636603,1947-01-15,"d Australian concerns. Not one per cent, of those immigrants became farmers. Their impact on the clothing trad",one|per|cent|of|those,became|farmers|Their|impact|on
nla.obj-573636603,1947-01-15,pposition to Mr. CalweU’s policy of preference to immigrants of the same type. The general idea is that we alr,s|policy|of|preference|to,of|the|same|type|The
nla.obj-573636603,1947-01-15,o direct our efforts towards the encouragement of immigrants from Northern Europe. These people already have p,efforts|towards|the|encouragement|of,from|Northern|Europe|These|people
nla.obj-547314420,1947-01-22,"ilar responses.” Brazil did offer to take 100,000 immigrants, then asked for time for thought, and Peru renege",offer|to|take|100|000,then|asked|for|time|for
nla.obj-547314420,1947-01-22,"t decade, she plans to take an average of 200,000 immigrants a year. But most of these will be Swiss, Italians",an|average|of|200|000,a|year|But|most|of
nla.obj-547314420,1947-01-22,"Brazil, Argentina and Bolivia want half a million immigrants in the next three years, but U.N.’s refugee organ",Bolivia|want|half|a|million,in|the|next|three|years
nla.obj-547314420,1947-01-22,"uese and Italians, All three countries want their immigrants to settle in remote areas which they would like d",All|three|countries|want|their,to|settle|in|remote|areas
nla.obj-547314420,1947-01-22,"ing U.S. quotas permit the annual entry of 27,370 immigrants born in Ger- many and Austria, but there are fewe",annual|entry|of|27|370,born|in|Ger|many|and
nla.obj-547314420,1947-01-22,n berthed at Darwin nearly 500 ‘European’ refugee immigrants swarmed along the wharf and overran the town. The,Darwin|nearly|500|European|refugee,swarmed|along|the|wharf|and
nla.obj-547314420,1947-01-22,. They are a section of more than 2000 ‘European’ immigrants in Shanghai who have been granted permission to l,of|more|than|2000|European,in|Shanghai|who|have|been
nla.obj-547314576,1947-01-29," has there been more than a sprinkling of British immigrants, though British immigration was to have formed th",than|a|sprinkling|of|British,though|British|immigration|was|to
nla.obj-547314576,1947-01-29,"get” set by the Minister 18 months ago was 70,000 immigrants a year ; and more than twice the number of prospe",months|ago|was|70|000,a|year|and|more|than
nla.obj-547314576,1947-01-29,"more than twice the number of prospective British immigrants (“approxi- mately 153,000 people in 866 occupatio",the|number|of|prospective|British,approxi|mately|153|000|people
nla.obj-547314576,1947-01-29,"nding berths, jobs and housing for 35,000 British immigrants a year, “beginning lajte in 1947.” This figure ha",housing|for|35|000|British,a|year|beginning|lajte|in
nla.obj-547314576,1947-01-29,uld be no bricklayers or carpenters among the 900 immigrants assigned to South Australia this year—if it shoul,or|carpenters|among|the|900,assigned|to|South|Australia|this
nla.obj-547314576,1947-01-29," of Australia’s, it has decided to bring, in 1500 immigrants a month. A day or two after the Canberra conferen",decided|to|bring|in|1500,a|month|A|day|or
nla.obj-547314576,1947-01-29,posed that planes should be used for transport of immigrants from Britain. Private pas- sengers have already b,be|used|for|transport|of,from|Britain|Private|pas|sengers
nla.obj-547314576,1947-01-29,"ready booked in such numbers that air carriage of immigrants could not be attempted for many months, and then,",numbers|that|air|carriage|of,could|not|be|attempted|for
nla.obj-547314576,1947-01-29,"re “two rival organisations trying to get refugee immigrants from China,” one representing White Russians and ",organisations|trying|to|get|refugee,from|China|one|representing|White
nla.obj-547314576,1947-01-29,"ing and defensively strong, reinforced by healthy immigrants from abroad. But to attract people to rural areas",defensively|strong|reinforced|by|healthy,from|abroad|But|to|attract
nla.obj-547326075,1947-02-05,"e labor necessary for that development the Indian immigrants helped, but the planning, the initiative and the ",for|that|development|the|Indian,helped|but|the|planning|the
nla.obj-547326075,1947-02-05,s but a shadow of its former greatness. To entice immigrants to come to Aus- tralia is only tinkering with the,its|former|greatness|To|entice,to|come|to|Aus|tralia
nla.obj-552883279,1947-02-12,oking to the Mother Country for young and skilled immigrants” and recalled the find- ing of the Overseas Settl,Country|for|young|and|skilled,and|recalled|the|find|ing
nla.obj-552883279,1947-02-12,"berra that, in the interests of British recovery, immigrants should be drawn from a fair cross-section of Brit",the|interests|of|British|recovery,should|be|drawn|from|a
nla.obj-552883279,1947-02-12,d still not be anything like the expected flow of immigrants from a Britain itself seriously short of the man-,like|the|expected|flow|of,from|a|Britain|itself|seriously
nla.obj-547333729,1947-02-19,"ice as many foreign Jews as the number of British immigrants assigned, to any of the States for the whole of 1",as|the|number|of|British,assigned|to|any|of|the
nla.obj-547333729,1947-02-19,r ex-servicemen and half passage- money for other immigrants. It cannot afford the money or the loss of popula,half|passage|money|for|other,It|cannot|afford|the|money
nla.obj-547333729,1947-02-19,ads. Beekeepers are now complaining that the ugly immigrants are well on the way to wrecking the honey industr,now|complaining|that|the|ugly,are|well|on|the|way
nla.obj-547333729,1947-02-19,Pmjarra SSd as a school and home for young Empire immigrants. . The American scheme of closing smaller schools,and|home|for|young|Empire,The|American|scheme|of|closing
nla.obj-547338788,1947-03-05,tanding of the Far East.” * * * * U.S. Restricted Immigrants. Quoting an Associated Press report that “if the ,Far|East|U|S|Restricted,Quoting|an|Associated|Press|report
nla.obj-547338788,1947-03-05,"ld permit an annual immigration of 153,879, quota immigrants are going in at the rate of only about 80,000. Pr",immigration|of|153|879|quota,are|going|in|at|the
nla.obj-547338788,1947-03-05,. Calwell grabs the obsolete cruiser Adelaide for immigrants. It would take months to fit her for a sea voyage,the|obsolete|cruiser|Adelaide|for,It|would|take|months|to
nla.obj-547340620,1947-03-12,"e found 10,000 confessed Zionists —mostly Russian immigrants of the first decade, with a few pseudo-romantic Y",000|confessed|Zionists|mostly|Russian,of|the|first|decade|with
nla.obj-547340620,1947-03-12,4* 4* 4* 4* “A conversation between two new-style immigrants meeting in King’s Cross or St. Kilda after a sepa,conversation|between|two|new|style,meeting|in|King|s|Cross
nla.obj-547346972,1947-03-19," VALLEY, Brisbane, Queensland. UNCABLED ADDITIONS IMMIGRANTS FOR BRITAIN. When a London “Times” leader headed ",VALLEY|Brisbane|Queensland|UNCABLED|ADDITIONS,FOR|BRITAIN|When|a|London
nla.obj-547346972,1947-03-19,t the opposite idea of Britain itself looking for immigrants seems fantastic. Yet this position is freely acce,of|Britain|itself|looking|for,seems|fantastic|Yet|this|position
nla.obj-547346972,1947-03-19,"st the next 15 years. Without the aid of suitable immigrants, a serious deficiency of mobile and adaptable wor",Without|the|aid|of|suitable,a|serious|deficiency|of|mobile
