id,date,kwic,before,after
19531111_reps_20_hor2.xml,1953-11-11,"igration has handled  300,000  files dealing with aliens and, as far as is known, these are the only two f",300|000|files|dealing|with,and|as|far|as|is
19320503_senate_13_134.xml,1932-05-03,almost anything it wished to keep out undesirable aliens. I know of no case in which it proved to be ineff,wished|to|keep|out|undesirable,I|know|of|no|case
19320503_senate_13_134.xml,1932-05-03,omen of their rights in the country if they marry aliens. The attitude I took up was that where women in t,the|country|if|they|marry,The|attitude|I|took|up
19480218_reps_18_196.xml,1948-02-18,"ects, including Australians - and Australians are aliens on American territory - could be permitted to rom",including|Australians|and|Australians|are,on|American|territory|could|be
19480218_reps_18_196.xml,1948-02-18,"ction there was principally in the hands of enemy aliens, Italians. These Italians were taken off the toba",in|the|hands|of|enemy,Italians|These|Italians|were|taken
19480218_reps_18_196.xml,1948-02-18,"war, labour was hard to get and hundreds of enemy aliens on tobacco farms had to be interned. That is how ",get|and|hundreds|of|enemy,on|tobacco|farms|had|to
19480218_reps_18_196.xml,1948-02-18," Act - Regulations - Statutory Rules 1948, No. 8. ",Statutory|Rules|1948|No|8,Act|Regulations|Statutory|Rules|1948
19501129_reps_19_211.xml,1950-11-29, is the extension of the obligation of service to aliens. That provision raises a most difficult question ,the|obligation|of|service|to,That|provision|raises|a|most
19450315_reps_17_181.xml,1945-03-15,nal Service whether ornot120 members of the Civil Aliens Corps who were engaged on wood-cutting in South A,ornot120|members|of|the|Civil,Corps|who|were|engaged|on
19450315_reps_17_181.xml,1945-03-15,sure as to whether or not120 members of the Civil Aliens Corps have been withdrawn from wood-cutting in So,not120|members|of|the|Civil,Corps|have|been|withdrawn|from
19120731_reps_4_64.xml,1912-07-31,"lar practice at Broome to give permits to Asiatic aliens, employed in the pearl fishing, io live on shore?",to|give|permits|to|Asiatic,employed|in|the|pearl|fishing
19120731_reps_4_64.xml,1912-07-31,"ome authority to permit Malays and other coloured aliens to go ashore there; and, if so, will the Minister",permit|Malays|and|other|coloured,to|go|ashore|there|and
19020418_reps_1_9.xml,1902-04-18, Minister in regard to the employment of coloured aliens in the pearl-shelling industry at Thursday Island,to|the|employment|of|coloured,in|the|pearl|shelling|industry
19020418_reps_1_9.xml,1902-04-18,"proposing to relax their efforts to keep coloured aliens out of the country. They propose, to allow this e",their|efforts|to|keep|coloured,out|of|the|country|They
19020418_reps_1_9.xml,1902-04-18,"o the number of nearly 2,000, consist of coloured aliens of different nationalities. When we find that the",2|000|consist|of|coloured,of|different|nationalities|When|we
19020418_reps_1_9.xml,1902-04-18,efforts in dealing with the exclusion of coloured aliens. I hope that the Government will not grant these ,with|the|exclusion|of|coloured,I|hope|that|the|Government
19780530_senate_31_s77.xml,1978-05-30,ting urge the Queensland Government to repeal the Aliens Act number 19 of 1955. Voting was 100 to 20. ,Queensland|Government|to|repeal|the,iens|Act|number|19|of
19450606_senate_17_182.xml,1945-06-06,,,
19450606_senate_17_182.xml,1945-06-06,espect of persons who were only technically enemy aliens at the time of arrival in Australia and were subs,who|were|only|technically|enemy,at|the|time|of|arrival
19450606_senate_17_182.xml,1945-06-06,"ralia and were subsequently classified as refugee aliens. Apart from this class, the applicants were perma",were|subsequently|classified|as|refugee,Apart|from|this|class|the
19450606_senate_17_182.xml,1945-06-06,"esentatives, it was discovered that certain enemy aliens would be able to enjoy the same benefits as Austr",was|discovered|that|certain|enemy,would|be|able|to|enjoy
19180530_reps_7_85.xml,1918-05-30,"sued certificates to the effect that such men are aliens, and are to be deported. Although the Minister fo",effect|that|such|men|are,and|are|to|be|deported
19180530_reps_7_85.xml,1918-05-30,"n my possession, were being hunted and hounded as aliens, in spite of the promise of the Minister. The Min",being|hunted|and|hounded|as,in|spite|of|the|promise
19180530_reps_7_85.xml,1918-05-30,- He naturalizes the aliens. ,He|naturalizes|the|aliens,He|naturalizes|the|aliens
19730531_reps_28_hor84.xml,1973-05-31,,,
19730531_reps_28_hor84.xml,1973-05-31,,,
19730531_reps_28_hor84.xml,1973-05-31,The following table shows the estimated number of aliens 16 years of age and over who are residentially qu,shows|the|estimated|number|of,16|years|of|age|and
19730531_reps_28_hor84.xml,1973-05-31,,,
19730531_reps_28_hor84.xml,1973-05-31,,,
19730531_reps_28_hor84.xml,1973-05-31,,,
19730531_reps_28_hor84.xml,1973-05-31,,,
19730531_reps_28_hor84.xml,1973-05-31,,,
19730531_reps_28_hor84.xml,1973-05-31,,,
19730531_reps_28_hor84.xml,1973-05-31,The following table shows the estimated number of aliens 16 years of age and over who are residentially qu,shows|the|estimated|number|of,16|years|of|age|and
19730531_reps_28_hor84.xml,1973-05-31,,,
19040309_reps_2_18.xml,1904-03-09, its entirety so that this leakage of undesirable aliens into the various States may be effectually stoppe,that|this|leakage|of|undesirable,into|the|various|States|may
19040309_reps_2_18.xml,1904-03-09,assed for the. purpose of keeping out undesirable aliens. In 1889 a Commission was appointed in England to,purpose|of|keeping|out|undesirable,In|1889|a|Commission|was
19040309_reps_2_18.xml,1904-03-09,"te the circumstances under which large numbers of aliens were coming into the country, and in 1898 a Bill ",under|which|large|numbers|of,were|coming|into|the|country
19040309_reps_2_18.xml,1904-03-09,"d in 1898 a Bill providing for the exclusion  of  aliens was brought before the House of Lords. Therefore,",providing|for|the|exclusion|of,was|brought|before|the|House
19040309_reps_2_18.xml,1904-03-09,"aracter, most assuredly they will be filled up by aliens. They will come: here in spite of us, and probabl",will|be|filled|up|by,They|will|come|here|in
19040309_reps_2_18.xml,1904-03-09,"e intended the education test to exclude coloured aliens; if that is the intention, I say that it is more ",education|test|to|exclude|coloured,if|that|is|the|intention
19040309_reps_2_18.xml,1904-03-09,e policy which requires the exclusion of coloured aliens. With regard to a remark made by the honorable me,requires|the|exclusion|of|coloured,With|regard|to|a|remark
19520515_reps_20_217.xml,1952-05-15,"but because, as Austrians, the workers were enemy aliens. Has this Government said- to the Liberal Governm",Austrians|the|workers|were|enemy,Has|this|Government|said|to
19161207_reps_6_80.xml,1916-12-07,a are aliens. ,a|are|aliens,a|are|aliens
19161207_reps_6_80.xml,1916-12-07,,,
19161207_reps_6_80.xml,1916-12-07,"not talking of French Canadians, but of the other aliens in Canada. ",Canadians|but|of|the|other,nch|Canadians|but|of|the
19450726_reps_17_184.xml,1945-07-26,urchases by Aliens. ,urchases|by|Aliens,urchases|by|Aliens
19450726_reps_17_184.xml,1945-07-26,,,
19450726_reps_17_184.xml,1945-07-26,efers to aliens generally and not merely to enemy aliens I propose to set out in some detail the condition,and|not|merely|to|enemy,I|propose|to|set|out
19450726_reps_17_184.xml,1945-07-26,"rning the acquisition of land, first, by friendly aliens, and then by enemy aliens and subjects of countri",of|land|first|by|friendly,and|then|by|enemy|aliens
19450726_reps_17_184.xml,1945-07-26,"and, first, by friendly aliens, and then by enemy aliens and subjects of countries in enemy occupation. ",aliens|and|then|by|enemy,ns|and|subjects|of|countries
19450726_reps_17_184.xml,1945-07-26,,,
19450726_reps_17_184.xml,1945-07-26,s no restriction in Victorian law on the right of aliens to hold or deal with land. The position in the ot,law|on|the|right|of,to|hold|or|deal|with
19450726_reps_17_184.xml,1945-07-26,"ating to Crown lands which impose restrictions on aliens - See Crown Lands Consolidation Act 1913, as amen",lands|which|impose|restrictions|on,See|Crown|Lands|Consolidation|Act
19450726_reps_17_184.xml,1945-07-26,or manufacture for a term not exceeding 21 years (Aliens Act of 1867). ,term|not|exceeding|21|years,term|not|exceeding|21|years
19450726_reps_17_184.xml,1945-07-26,e power togrant exemption from the act (Leases to Aliens Restriction Act of 1912). ,from|the|act|Leases|to,e|act|Leases|to|Aliens
19450726_reps_17_184.xml,1945-07-26, impose any restrictions on the right of friendly aliens to hold or deal with pro perty. The exemption is ,on|the|right|of|friendly,to|hold|or|deal|with
19450726_reps_17_184.xml,1945-07-26,tion 16 (4) of Land Act 1933). Asiatic or African aliens may not acquire town or suburban lands or a lease,Act|1933|Asiatic|or|African,may|not|acquire|town|or
19450726_reps_17_184.xml,1945-07-26,"th Latitude and declared specially open for those aliens (Regulations under the Land Act, 1933). ",declared|specially|open|for|those,se|aliens|Regulations|under|the
19450726_reps_17_184.xml,1945-07-26,(e.g. in relation to British ships) the rights of aliens in respect of real and personal property are simi,British|ships|the|rights|of,in|respect|of|real|and
19450726_reps_17_184.xml,1945-07-26,"roperty are similar to those of British subjects (Aliens Act, 1913 s.3). ",to|those|of|British|subjects,those|of|British|subjects|Aliens
19450726_reps_17_184.xml,1945-07-26,s not altogether effective as the tendency is for aliens in the sugar-cane districts to become naturalized,as|the|tendency|is|for,in|the|sugar|cane|districts
19450726_reps_17_184.xml,1945-07-26,,,
19450726_reps_17_184.xml,1945-07-26,"lands in Victoria. If he is referring to friendly aliens purchasing land, this matter is one for the Victo",he|is|referring|to|friendly,purchasing|land|this|matter|is
19450726_reps_17_184.xml,1945-07-26,"ber is referring to the purchase of land by enemy aliens, I stress the fact that, under the National Secur",purchase|of|land|by|enemy,I|stress|the|fact|that
19450726_reps_17_184.xml,1945-07-26,"ional Security (Land Transfer) Regulations, enemy aliens are absolutely prohibited from purchasing land an",Security|Land|Transfer|Regulations|enemy,are|absolutely|prohibited|from|purchasing
19010828_reps_1_4.xml,1901-08-28," be fully aware of the fact that it is overrun by aliens, and by those whom we are supposed to allow into ",that|it|is|overrun|by,and|by|those|whom|we
19010828_reps_1_4.xml,1901-08-28,upon myself to have directed the exclusion of the aliens referred to. ,directed|the|exclusion|of|the,directed|the|exclusion|of|the
19521014_reps_20_220.xml,1952-10-14,"l preliminary to enforcing conservation rights on aliens, it must first clothe itself with similar power i",to|enforcing|conservation|rights|on,it|must|first|clothe|itself
19521014_reps_20_220.xml,1952-10-14, given to bring in a bill for an act to amend the Aliens Act 1947. ,an|act|to|amend|the,n|a|bill|for|an
19521014_reps_20_220.xml,1952-10-14,"dments, principally of a technical nature, of the Aliens Act 1947. Since the act came into force on the 1s",a|technical|nature|of|the,Act|1947|Since|the|act
19521014_reps_20_220.xml,1952-10-14,"inciple or change of policy is involved. When the Aliens Bill was introduced in this House in 1947, its tw",policy|is|involved|When|the,Bill|was|introduced|in|this
19521014_reps_20_220.xml,1952-10-14,"t, to ensure that we should have knowledge of the aliens in our midst ; and secondly, to provide for a per",should|have|knowledge|of|the,in|our|midst|and|secondly
19521014_reps_20_220.xml,1952-10-14,t should take the place of the National Security (Aliens Control) Regulations which were in operation duri,place|of|the|National|Security,Control|Regulations|which|were|in
19521014_reps_20_220.xml,1952-10-14,"tions which were in operation during the war. The Aliens' Classification and Advisory Committee, which had",operation|during|the|war|The,Classification|and|Advisory|Committee|which
19521014_reps_20_220.xml,1952-10-14,imously recom mended that some basic control over aliens should be maintained in peacetime in the public i,that|some|basic|control|over,should|be|maintained|in|peacetime
19521014_reps_20_220.xml,1952-10-14,erritory of,erritory|of,erritory|of
19521014_reps_20_220.xml,1952-10-14,that aliens shall be required to register ; ,shall|be|required|to|register,that|aliens|shall|be|required
19521014_reps_20_220.xml,1952-10-14,"s of address, occupation and e",of|address|occupation|and|e,s|of|address|occupation|and
19521014_reps_20_220.xml,1952-10-14,,,
19521014_reps_20_220.xml,1952-10-14," Act was promulgated, there were less than 50,000 aliens liable to register; to-day, the number of registe",were|less|than|50|000,liable|to|register|to|day
19521014_reps_20_220.xml,1952-10-14,"ble to register; to-day, the number of registered aliens is over 275,000. Consequently, the information re",day|the|number|of|registered,is|over|275|000|Consequently
19521014_reps_20_220.xml,1952-10-14,"ch as the Nationality and Citizenship Act and the Aliens Deportation Act, and to correct anomalies arising",and|Citizenship|Act|and|the,Deportation|Act|and|to|correct
19521014_reps_20_220.xml,1952-10-14,e for the removal of entries from the register of aliens in circumstances such as the departure from Austr,entries|from|the|register|of,in|circumstances|such|as|the
19521014_reps_20_220.xml,1952-10-14,th the classes of persons required to register as aliens. Under the principal act it was obviously intende,persons|required|to|register|as,Under|the|principal|act|it
19521014_reps_20_220.xml,1952-10-14,alth; or ,alth|or,alth|or
19521014_reps_20_220.xml,1952-10-14,alth; or ,alth|or,alth|or
19490615_reps_18_202.xml,1949-06-15,"mmodation, some of it should be made available to aliens who wish to come to Australia. ",should|be|made|available|to,vailable|to|aliens|who|wish
19091007_reps_3_52.xml,1909-10-07,lephones in Country Districts - Alleged Influx of Aliens - Electoral Department : Assistant Returning Offi,Country|Districts|Alleged|Influx|of,Electoral|Department|Assistant|Returning|Offi
19091007_reps_3_52.xml,1909-10-07,"untry. Their presence gives every indication that aliens are finding their way into the country, in spite ",presence|gives|every|indication|that,are|finding|their|way|into
19091007_reps_3_52.xml,1909-10-07, member voted against the granting of pensions to aliens. ,the|granting|of|pensions|to,voted|against|the|granting|of
19091007_reps_3_52.xml,1909-10-07,"th Statistician, there are about. 60,000 coloured aliens in Australia. I do not think that the whole of th",are|about|60|000|coloured,in|Australia|I|do|not
19091007_reps_3_52.xml,1909-10-07,"ions as far north as Geraldton or Cairns, as many aliens as can be secured are employed, not in the fields",Geraldton|or|Cairns|as|many,as|can|be|secured|are
19460321_reps_17_186.xml,1946-03-21,"construction. The association claims that several aliens, or former aliens have been granted university co",The|association|claims|that|several,or|former|aliens|have|been
19460321_reps_17_186.xml,1946-03-21,"association claims that several aliens, or former aliens have been granted university courses on their rel",that|several|aliens|or|former,have|been|granted|university|courses
19460321_reps_17_186.xml,1946-03-21, and I cannot agree with his statement that these aliens have not displaced any Australian servicemen who ,with|his|statement|that|these,have|not|displaced|any|Australian
19460321_reps_17_186.xml,1946-03-21,- Where did the aliens come from? ,did|the|aliens|come|from,Where|did|the|aliens|come
19460321_reps_17_186.xml,1946-03-21,"accelerated discharges given to a number of enemy aliens, mostly Germans, with we are told more to follow ",to|a|number|of|enemy,mostly|Germans|with|we|are
19460321_reps_17_186.xml,1946-03-21,"ion is .to contest the granting, of privileges to aliens with all the strength behind our 25,000 members i",the|granting|of|privileges|to,with|all|the|strength|behind
19460321_reps_17_186.xml,1946-03-21,vernment to interpret this section in relation to aliens who served in the Sth Employment Battalion as to ,this|section|in|relation|to,who|served|in|the|Sth
19460321_reps_17_186.xml,1946-03-21,d training for our own men in preference to these aliens^ ,men|in|preference|to|these,ng|for|our|own|men
19460321_reps_17_186.xml,1946-03-21,all members of the Australian forces except enemy aliens serving in some employment companies in the Army ,the|Australian|forces|except|enemy,serving|in|some|employment|companies
19460321_reps_17_186.xml,1946-03-21,"my labour units, who were enlisted from volunteer aliens who had taken refuge in Australia, and among them",who|were|enlisted|from|volunteer,who|had|taken|refuge|in
19460321_reps_17_186.xml,1946-03-21,,,
19460321_reps_17_186.xml,1946-03-21," war and Cabinet has decided that these Stateless aliens, provided they apply for naturalization, shall be",has|decided|that|these|Stateless,provided|they|apply|for|naturalization
19460321_reps_17_186.xml,1946-03-21,,,
19460321_reps_17_186.xml,1946-03-21,ealth Reconstruction . Training Scheme. Stateless aliens who have applied for or been granted naturalizati,ealth|Reconstruction|Training|Scheme|Stateless,who|have|applied|for|or
19460321_reps_17_186.xml,1946-03-21,"837 members of the forces, including 21 Stateless aliens, have been released for second or subsequent year",the|forces|including|21|Stateless,have|been|released|for|second
19460321_reps_17_186.xml,1946-03-21," Navy for an indefinite period. At the same time, aliens who never served outside Australia take precedenc",period|At|the|same|time,who|never|served|outside|Australia
19460321_reps_17_186.xml,1946-03-21,ean race. Particulars regarding permits issued to aliens are being prepared and will be furnished in due c,Particulars|regarding|permits|issued|to,are|being|prepared|and|will
19491021_reps_18_205.xml,1949-10-21,"ce of Australians proceeding abroad as well as of aliens coming to this country. However, tho paramount co",abroad|as|well|as|of,coming|to|this|country|However
19491021_reps_18_205.xml,1949-10-21,nsable part of our screening system. By requiring aliens to apply to our overseas representatives for vise,our|screening|system|By|requiring,to|apply|to|our|overseas
19491021_reps_18_205.xml,1949-10-21,the immigration country. Hundreds of thousands of aliens would gladly migrate to Australia if they were pe,country|Hundreds|of|thousands|of,would|gladly|migrate|to|Australia
19521021_senate_20_220.xml,1952-10-21,islation makes special provision with relation to aliens. Under this legislation their service is taken in,special|provision|with|relation|to,Under|this|legislation|their|service
19381020_reps_15_157.xml,1938-10-20,,,
19381020_reps_15_157.xml,1938-10-20,ping; civil aviation; railways; medical services; aliens and persons of hostile associations; censorship a,civil|aviation|railways|medical|services,and|persons|of|hostile|associations
19381020_reps_15_157.xml,1938-10-20,"files appeared to disclose an interest by certain aliens, not only in mineral deposits, but also in other ",disclose|an|interest|by|certain,not|only|in|mineral|deposits
19650511_senate_25_s28.xml,1965-05-11,"o ensure that we shall have some knowledge of the aliens in our midst, but also to provide for an analysis",have|some|knowledge|of|the,in|our|midst|but|also
19650511_senate_25_s28.xml,1965-05-11," that as at 31st December 1964 there were 402,495 aliens over the age of 16 years registered in Australia.",1964|there|were|402|495,over|the|age|of|16
19650511_senate_25_s28.xml,1965-05-11, It has been said by a number of people that when aliens get into difficulty they do not know to whom they,number|of|people|that|when,get|into|difficulty|they|do
19650511_senate_25_s28.xml,1965-05-11,"n. The Bill is concerned with the registration of aliens, and if there were fewer aliens the problem would",concerned|with|the|registration|of,and|if|there|were|fewer
19650511_senate_25_s28.xml,1965-05-11,"e registration of aliens, and if there were fewer aliens the problem would not be so great. I feel that pe",and|if|there|were|fewer,the|problem|would|not|be
19650511_senate_25_s28.xml,1965-05-11, members of their families to this country. Those aliens who have been given the opportunity to become nat,families|to|this|country|Those,who|have|been|given|the
19650511_senate_25_s28.xml,1965-05-11,sons. This matter is one of them. Applications by aliens to bring some of their own kith and kin to Austra,one|of|them|Applications|by,to|bring|some|of|their
19650511_senate_25_s28.xml,1965-05-11,receive whether they are from politicians or from aliens in this country for permission to bring people fr,are|from|politicians|or|from,in|this|country|for|permission
19650511_senate_25_s28.xml,1965-05-11,"eing brought together. The problems which prevent aliens from bringing their parents, for instance, whethe",together|The|problems|which|prevent,from|bringing|their|parents|for
19650511_senate_25_s28.xml,1965-05-11,because it is associated with the registration of aliens. We have to overcome the problems which are assoc,associated|with|the|registration|of,We|have|to|overcome|the
19650511_senate_25_s28.xml,1965-05-11,ems which are associated with the registration of aliens and in particular the problem of those who do not,associated|with|the|registration|of,and|in|particular|the|problem
19650511_senate_25_s28.xml,1965-05-11,,,
19650511_senate_25_s28.xml,1965-05-11,ve a short measure which is designed to amend the Aliens Act 1947- 1959 to require aliens resident in Aust,is|designed|to|amend|the,Act|1947|1959|to|require
19650511_senate_25_s28.xml,1965-05-11,"ned to amend the Aliens Act 1947- 1959 to require aliens resident in Australia, in addition to their oblig",Act|1947|1959|to|require,resident|in|Australia|in|addition
19650511_senate_25_s28.xml,1965-05-11,,,
19650511_senate_25_s28.xml,1965-05-11,migrants. It is not suggested for one moment that aliens are receiving treatment comparable with that give,suggested|for|one|moment|that,are|receiving|treatment|comparable|with
19650511_senate_25_s28.xml,1965-05-11,t comparable with that given to British migrants. Aliens are subjected to pressures - 'because of their la,that|given|to|British|migrants,are|subjected|to|pressures|because
19650511_senate_25_s28.xml,1965-05-11,s do not face the language difficulties that many aliens face. Many aliens probably have not access to org,the|language|difficulties|that|many,face|Many|aliens|probably|have
19650511_senate_25_s28.xml,1965-05-11,language difficulties that many aliens face. Many aliens probably have not access to organisations which h,that|many|aliens|face|Many,probably|have|not|access|to
19650511_senate_25_s28.xml,1965-05-11,he same extent as British migrants are helped. If aliens do not become naturalised they are subjected to f,British|migrants|are|helped|If,do|not|become|naturalised|they
19650511_senate_25_s28.xml,1965-05-11,"the security of Australia against persons who are aliens in the true sense of the word. To do that, we mus",Australia|against|persons|who|are,in|the|true|sense|of
19490623_reps_18_203.xml,1949-06-23,igrants compared with displaced persons and other aliens? How does the percentage compare with the percent,with|displaced|persons|and|other,How|does|the|percentage|compare
19390908_senate_15_161.xml,1939-09-08,"nt on this occasion. The' position of the sons of aliens resident in Australia is a matter of importance, ",position|of|the|sons|of,resident|in|Australia|is|a
19390908_senate_15_161.xml,1939-09-08, of the provisions of any regulations relating to aliens; ,of|any|regulations|relating|to,provisions|of|any|regulations|relating
19630924_reps_24_hor40.xml,1963-09-24,"t that, under the acts of the Commonwealth, Asian aliens may be granted .permission to enter Australia onl",acts|of|the|Commonwealth|Asian,may|be|granted|permission|to
19630924_reps_24_hor40.xml,1963-09-24," for a limited time, and does it also allow those aliens, while in Australia, actually to engage in any wo",does|it|also|allow|those,while|in|Australia|actually|to
19441130_senate_17_180.xml,1944-11-30,- Aliens ( Queenslan,Aliens|Queenslan,Aliens|Queenslan
19441130_senate_17_180.xml,1944-11-30,l Security (Aliens Control) Regulations - Order - Aliens ( Queensland Curfew). ,Security|Aliens|Control|Regulations|Order,egulations|Order|Aliens|Queensland|Curfew
19510314_senate_19_212.xml,1951-03-14,"he case of males, applications by female European aliens who wish to settle in Australia are decided on th",males|applications|by|female|European,who|wish|to|settle|in
19660928_reps_25_hor53.xml,1966-09-28,ed? Is it true that conscription had to extend to aliens - to unnaturalised immigrants whom we are enticin,conscription|had|to|extend|to,to|unnaturalised|immigrants|whom|we
19420225_senate_16_170.xml,1942-02-25,s the result of the unrestricted liberty of enemy aliens. The wholesale and retail fruit and vegetable tra,the|unrestricted|liberty|of|enemy,The|wholesale|and|retail|fruit
19420225_senate_16_170.xml,1942-02-25,st exclusively controlled by enemy or naturalized aliens. They are benefiting by the enlistment and call-u,controlled|by|enemy|or|naturalized,They|are|benefiting|by|the
19420225_senate_16_170.xml,1942-02-25,ces are playing into the hands of these sheltered aliens. More first-class land is coming under their cont,the|hands|of|these|sheltered,More|first|class|land|is
19420225_senate_16_170.xml,1942-02-25,.* with which to contend. I understand that these aliens have formed the workers of each holding into a so,contend|I|understand|that|these,have|formed|the|workers|of
19420225_senate_16_170.xml,1942-02-25,"ducers are being forced off their holdings, these aliens are making large profits and consolidating their ",forced|off|their|holdings|these,are|making|large|profits|and
19420225_senate_16_170.xml,1942-02-25,e Government's policy of compulsorily registering aliens and allotting them to work of a national characte,s|policy|of|compulsorily|registering,and|allotting|them|to|work
19420225_senate_16_170.xml,1942-02-25,in the right direction. Many of these conscripted aliens could be employed growing vegetables in the proxi,direction|Many|of|these|conscripted,could|be|employed|growing|vegetables
19420225_senate_16_170.xml,1942-02-25,s to be commended on its decision to intern enemy aliens in north Queensland. But why only in that part of,its|decision|to|intern|enemy,in|north|Queensland|But|why
19420225_senate_16_170.xml,1942-02-25,e Commonwealth? A general round-up of naturalized aliens with axis sympathies is long overdue. ,general|round|up|of|naturalized,ized|aliens|with|axis|sympathies
19440316_reps_17_178.xml,1944-03-16,nd replace them in the labour battalions with the aliens. ,the|labour|battalions|with|the,ce|them|in|the|labour
19440316_reps_17_178.xml,1944-03-16,,,
19440316_reps_17_178.xml,1944-03-16," Allied Works Council for employment in the Civil Aliens  Corps,  where they receive soldiers' rates of pa",for|employment|in|the|Civil,Corps|where|they|receive|soldiers
19440316_reps_17_178.xml,1944-03-16,,,
19440316_reps_17_178.xml,1944-03-16,aliens found to be medically unfit  for the Civil Aliens Corps have been sent to the man-power authorities,medically|unfit|for|the|Civil,Corps|have|been|sent|to
19440316_reps_17_178.xml,1944-03-16,,,
19440316_reps_17_178.xml,1944-03-16,"ll the Minister state (a) the award rate for such aliens, and (6) the soldiers' rate of pay applicable to ",the|award|rate|for|such,and|6|the|soldiers|rate
19440316_reps_17_178.xml,1944-03-16,,,
19440316_reps_17_178.xml,1944-03-16,"protest is: - "" The unfairness of releasing these aliens and allowing them to be employed at award conditi",The|unfairness|of|releasing|these,and|allowing|them|to|be
19440316_reps_17_178.xml,1944-03-16,"licy, we consider, amounts to preference to enemy aliens, who have nothing to lose and everything to gain ",amounts|to|preference|to|enemy,who|have|nothing|to|lose
19420603_reps_16_171.xml,1942-06-03,"aff of the Australian Broadcasting Commission. If aliens '.wish to become good Australians by adoption, th",the|Australian|Broadcasting|Commission|If,wish|to|become|good|Australians
19420603_reps_16_171.xml,1942-06-03,", after this war, there will be a great influx of aliens to this country. Many aliens are already here, an",be|a|great|influx|of,to|this|country|Many|aliens
19420603_reps_16_171.xml,1942-06-03,"be a great influx of aliens to this country. Many aliens are already here, and for war purposes, some of t",aliens|to|this|country|Many,are|already|here|and|for
19420603_reps_16_171.xml,1942-06-03,ntific and Industrial Research very distinguished aliens who are helping us at this time. ,and|Industrial|Research|very|distinguished,inguished|aliens|who|are|helping
19420603_reps_16_171.xml,1942-06-03, join the Military Forces of the Co,Military|Forces|of|the|Co,join|the|Military|Forces|of
19420603_reps_16_171.xml,1942-06-03,- Unnaturalized aliens? ,Unnaturalized|aliens,Unnaturalized|aliens
19491025_senate_18_205.xml,1949-10-25,r upon this Parliament to make laws in respect of aliens and people of any coloured race coming to Austral,make|laws|in|respect|of,and|people|of|any|coloured
19090720_reps_3_50.xml,1909-07-20,"ldren of aliens, even if born in ",aliens|even|if|born|in,ldren|of|aliens|even|if
19090720_reps_3_50.xml,1909-07-20,"parents are naturalized, and that the children of aliens who keep their nationality preserve their nationa",and|that|the|children|of,who|keep|their|nationality|preserve
19090720_reps_3_50.xml,1909-07-20,k which declares that Australian-born children of aliens are not British subjects unless their parents are,that|Australian|born|children|of,are|not|British|subjects|unless
19090720_reps_3_50.xml,1909-07-20,"own electorate there are 200 or 300 unnaturalized aliens, who are most estimable citizens, and many of who",are|200|or|300|unnaturalized,who|are|most|estimable|citizens
19390510_reps_15_159.xml,1939-05-10,"s measure simply provides for the registration of aliens, and imposes on aliens upon failure to register o",provides|for|the|registration|of,and|imposes|on|aliens|upon
19390510_reps_15_159.xml,1939-05-10,"es for the registration of aliens, and imposes on aliens upon failure to register or to notify any change ",of|aliens|and|imposes|on,upon|failure|to|register|or
19390510_reps_15_159.xml,1939-05-10,"hat some trace should be kept of the movements of aliens in this country, and certain suggestions might we",kept|of|the|movements|of,in|this|country|and|certain
19390510_reps_15_159.xml,1939-05-10,"islation relating, not to any particular class of aliens, but to aliens generally. At present aliens are a",to|any|particular|class|of,but|to|aliens|generally|At
19390510_reps_15_159.xml,1939-05-10,"ng, not to any particular class of aliens, but to aliens generally. At present aliens are allowed to move ",class|of|aliens|but|to,generally|At|present|aliens|are
19390510_reps_15_159.xml,1939-05-10,"ss of aliens, but to aliens generally. At present aliens are allowed to move about the Commonwealth as the",to|aliens|generally|At|present,are|allowed|to|move|about
19390510_reps_15_159.xml,1939-05-10,"of doubtful character. ""We admit that many of the aliens now in Australia have proved good settlers and ha",admit|that|many|of|the,now|in|Australia|have|proved
19390510_reps_15_159.xml,1939-05-10,"country, and we should welcome the arrival of any aliens of similar good character. However, it is essenti",welcome|the|arrival|of|any,of|similar|good|character|However
19390510_reps_15_159.xml,1939-05-10, ourselves fully acquainted with the character of aliens before we allow them to become naturalized. When ,acquainted|with|the|character|of,before|we|allow|them|to
19390510_reps_15_159.xml,1939-05-10,"department at that time that, generally speaking, aliens not only failed to apply for naturalization at th",that|time|that|generally|speaking,not|only|failed|to|apply
19390510_reps_15_159.xml,1939-05-10,qualification of five years proved no hardship to aliens. ,years|proved|no|hardship|to,ation|of|five|years|proved
19390510_reps_15_159.xml,1939-05-10, by honorable members concerned the settlement of aliens in groups apart from the remainder of the communi,members|concerned|the|settlement|of,in|groups|apart|from|the
19390510_reps_15_159.xml,1939-05-10,guage . as early as possible. We should not allow aliens settled in groups in this country to establish th,possible|We|should|not|allow,settled|in|groups|in|this
19390510_reps_15_159.xml,1939-05-10,"l. It is urgently necessary that the movements of aliens should be registered, for reasons which are appar",necessary|that|the|movements|of,should|be|registered|for|reasons
19390510_reps_15_159.xml,1939-05-10,ganizations established there consist entirely of aliens. ,established|there|consist|entirely|of,ons|established|there|consist|entirely
19390510_reps_15_159.xml,1939-05-10,r must confine his remarks to the registration of aliens. ,remarks|to|the|registration|of,onfine|his|remarks|to|the
