id,date,kwic,before,after
19521014_reps_20_220.xml,1952-10-14,"or the employment, generally, of Australians, and immigrants when they come to settle in this country. Some im",employment|generally|of|Australians|and,when|they|come|to|settle
19521014_reps_20_220.xml,1952-10-14,ts when they come to settle in this country. Some immigrants have alleged that the Government has a legal obli,settle|in|this|country|Some,have|alleged|that|the|Government
19521014_reps_20_220.xml,1952-10-14,s promptly. Those terms will show that we require immigrants who come to Australia from Europe on assisted pas,will|show|that|we|require,who|come|to|Australia|from
19521014_reps_20_220.xml,1952-10-14,ployment service shall be made fully available to immigrants in their search for employment and that such immi,be|made|fully|available|to,in|their|search|for|employment
19521014_reps_20_220.xml,1952-10-14,ants in their search for employment and that such immigrants shall be entitled to unemployment benefit in the ,for|employment|and|that|such,shall|be|entitled|to|unemployment
19521014_reps_20_220.xml,1952-10-14," the minds of the official representatives of the immigrants concerned but, apparently, some misunderstanding ",the|official|representatives|of|the,concerned|but|apparently|some|misunderstanding
19521014_reps_20_220.xml,1952-10-14,isunderstanding has developed on the part of some immigrants in relation to this matter. ,on|the|part|of|some,rt|of|some|immigrants|in
19521014_reps_20_220.xml,1952-10-14,"ch the honorable gentleman stated that unemployed immigrants were charged £1 a week for their board, that that",honorable|gentleman|stated|that|unemployed,were|charged|1|a|week
19521014_reps_20_220.xml,1952-10-14,"money. Is it the intention of the Government that immigrants should be confined to immigration camps? If not, ",intention|of|the|Government|that,should|be|confined|to|immigration
19521014_reps_20_220.xml,1952-10-14,tisfied with the position that arose when Italian immigrants terrorized  stationmasters  and refused to pay th,position|that|arose|when|Italian,terrorized|stationmasters|and|refused|to
19521014_reps_20_220.xml,1952-10-14,  stationmasters  have been terrorized by Italian immigrants. We have gone to considerable trouble to ensure t,have|been|terrorized|by|Italian,We|have|gone|to|considerable
19521014_reps_20_220.xml,1952-10-14, have gone to considerable trouble to ensure that immigrants who are temporarily out of work shall be accommod,considerable|trouble|to|ensure|that,who|are|temporarily|out|of
19521014_reps_20_220.xml,1952-10-14,e developed during last week-end because we moved immigrants from one centre to another that we considered was,week|end|because|we|moved,from|one|centre|to|another
19521014_reps_20_220.xml,1952-10-14,"to ensuring, not only that work opportunities for immigrants will be provided, but also that the immigrants wi",only|that|work|opportunities|for,will|be|provided|but|also
19521014_reps_20_220.xml,1952-10-14,"or immigrants will be provided, but also that the immigrants will be accommodated in places in which they can ",provided|but|also|that|the,will|be|accommodated|in|places
19521014_reps_20_220.xml,1952-10-14,"hy the Government persists in bringing additional immigrants to this country, when it either cannot, or will n",Government|persists|in|bringing|additional,to|this|country|when|it
19521014_reps_20_220.xml,1952-10-14,ntleman is referring in particular to the Italian immigrants who have been in the news in recent days. He shou,in|particular|to|the|Italian,who|have|been|in|the
19521014_reps_20_220.xml,1952-10-14,"difficulty as some people are trying to make out. Immigrants are being placed steadily in work, and, as the ha",are|trying|to|make|out,are|being|placed|steadily|in
19521014_reps_20_220.xml,1952-10-14," a little later in the year, I- am confident that immigrants who are now unemployed will be progressively plac",year|I|am|confident|that,who|are|now|unemployed|will
19521014_reps_20_220.xml,1952-10-14,d National Service whether any employer of German immigrants has the power to suspend such workers without pay,whether|any|employer|of|German,has|the|power|to|suspend
19521014_reps_20_220.xml,1952-10-14,ployee. If that course has been followed then the immigrants concerned would normally go to a Commonwealth emp,has|been|followed|then|the,concerned|would|normally|go|to
19521014_reps_20_220.xml,1952-10-14,nce after his visit to the West Cessnock camp for immigrants regarding huts with leaking roofs? Has the Minist,the|West|Cessnock|camp|for,regarding|huts|with|leaking|roofs
19521014_reps_20_220.xml,1952-10-14,"al colleagues the possibility of enabling British immigrants now residing in hostels, who have served in actua",the|possibility|of|enabling|British,now|residing|in|hostels|who
19521014_reps_20_220.xml,1952-10-14, because there is ample accommodation for British immigrants in the hostels that we have constructed for that ,is|ample|accommodation|for|British,in|the|hostels|that|we
19521014_reps_20_220.xml,1952-10-14,oes the honorable member propose that the British immigrants should be allowed to purchase the portions of the,member|propose|that|the|British,should|be|allowed|to|purchase
19521014_reps_20_220.xml,1952-10-14,"nes air base, and that their places were taken by immigrants? Is it also true that in other military establish",their|places|were|taken|by,Is|it|also|true|that
19521014_reps_20_220.xml,1952-10-14,"y measure, to absorb a certain number of European immigrants, in no instance was action taken which would have",a|certain|number|of|European,in|no|instance|was|action
19521014_reps_20_220.xml,1952-10-14,he Minister for Immigration arid large numbers of immigrants in relation to the terms under which the immigran,Immigration|arid|large|numbers|of,in|relation|to|the|terms
19521014_reps_20_220.xml,1952-10-14,"migrants in relation to the terms under which the immigrants were brought to Australia, the immigrants believi",the|terms|under|which|the,were|brought|to|Australia|the
19521014_reps_20_220.xml,1952-10-14,"ich the immigrants were brought to Australia, the immigrants believing that they were to be guaranteed employm",were|brought|to|Australia|the,believing|that|they|were|to
19521014_reps_20_220.xml,1952-10-14,ade to repatriate to their native countries those immigrants for whom no work can be found in Australia and wh,to|their|native|countries|those,for|whom|no|work|can
19521014_reps_20_220.xml,1952-10-14,"s no disagreement between me and large numbers of immigrants. In fact, the form that eac assisted immigrant fr",me|and|large|numbers|of,In|fact|the|form|that
19271019_reps_10_116.xml,1927-10-19,"ge estimated cost to the Commonwealth per head of immigrants, up to date of landing, under the existing immigr",the|Commonwealth|per|head|of,up|to|date|of|landing
19090701_senate_3_49.xml,1909-07-01,hing to insert inviting advertisements to attract immigrants ,insert|inviting|advertisements|to|attract,ert|inviting|advertisements|to|attract
19090701_senate_3_49.xml,1909-07-01,"Whether they are seen or not, what will happen to immigrants who come to Australia attracted by them ? ",not|what|will|happen|to,igrants|who|come|to|Australia
19521021_senate_20_220.xml,1952-10-21,"d the qualifications of immigrant tradesmen. Many immigrants claim to be tradesmen, and it is necessary to hav",qualifications|of|immigrant|tradesmen|Many,claim|to|be|tradesmen|and
19631010_reps_24_hor40.xml,1963-10-10,,,
19631010_reps_24_hor40.xml,1963-10-10, since the cessation of the,since|the|cessation|of|the,since|the|cessation|of|the
19631010_reps_24_hor40.xml,1963-10-10,e come by (a) air and (b) ship? ,a|air|and|b|ship,e|come|by|a|air
19230810_reps_9_104.xml,1923-08-10,"ave no proper arrangements for the supervision of immigrants, and that the methods of selection are most unsat",arrangements|for|the|supervision|of,and|that|the|methods|of
19230810_reps_9_104.xml,1923-08-10," have increased. We are bringing large numbers of immigrants to Australia every month, some of whom it is alle",are|bringing|large|numbers|of,to|Australia|every|month|some
19230810_reps_9_104.xml,1923-08-10, any time for an expenditure of millions to bring immigrants to Australia. ,expenditure|of|millions|to|bring,ure|of|millions|to|bring
19230810_reps_9_104.xml,1923-08-10,grants will go into the country .districts. ,go|into|the|country|districts,grants|will|go|into|the
19470422_reps_18_191.xml,1947-04-22,"ly, will the Minister for Immigration ensure that immigrants selected as suitable for this country shall be gi",Minister|for|Immigration|ensure|that,selected|as|suitable|for|this
19100707_reps_4_55.xml,1910-07-07," doubt, could be of service in selecting suitable immigrants. We do not want immigrants of any sort. I should ",of|service|in|selecting|suitable,We|do|not|want|immigrants
19100707_reps_4_55.xml,1910-07-07, in selecting suitable immigrants. We do not want immigrants of any sort. I should not like an inrush of peopl,immigrants|We|do|not|want,of|any|sort|I|should
19100707_reps_4_55.xml,1910-07-07,"ng to Canada, and, no doubt, many of the Canadian immigrants are persons whom we might well be without. But th",doubt|many|of|the|Canadian,are|persons|whom|we|might
19100707_reps_4_55.xml,1910-07-07,on the scheme. They say that they would ' welcome immigrants but that they do not want them to come until land,say|that|they|would|welcome,but|that|they|do|not
19100707_reps_4_55.xml,1910-07-07,immigration until there is land available for the immigrants ' ' ? Every immigrant will not desire to go on to,is|land|available|for|the,Every|immigrant|will|not|desire
19100707_reps_4_55.xml,1910-07-07,"o the land. There are many walks of life in which immigrants could find employment here. Once here, they would",walks|of|life|in|which,could|find|employment|here|Once
19100707_reps_4_55.xml,1910-07-07,nt necessity for encouraging an influx ofsuitable immigrants to the Commonwealth in order to more effectivelyd,for|encouraging|an|influx|ofsuitable,to|the|Commonwealth|in|order
19100707_reps_4_55.xml,1910-07-07,. We could not accommodate a very large number of immigrants on Norfolk Island unless they were prepared to li,a|very|large|number|of,on|Norfolk|Island|unless|they
19100707_reps_4_55.xml,1910-07-07,"t necessity for encouraging an influx of suitable immigrants to the Commonwealth, in order more effectually to",encouraging|an|influx|of|suitable,to|the|Commonwealth|in|order
19100707_reps_4_55.xml,1910-07-07,bers of the Labour party antagonistic to bringing immigrants to this country. It is a fact that the latest Lab,Labour|party|antagonistic|to|bringing,to|this|country|It|is
19151104_reps_6_79.xml,1915-11-04,a? ,a,a
19151104_reps_6_79.xml,1915-11-04,"thrown out of work. Some of these, I take it, are immigrants of a special class, who were supposed to be speci",these|I|take|it|are,of|a|special|class|who
19780503_reps_31_hor109.xml,1978-05-03,s Population that approximately 9 per cent of all immigrants between 1 945 and 1 976 were refugees or people f,9|per|cent|of|all,between|1|945|and|1
19681113_reps_26_hor61.xml,1968-11-13,War II. It was intensified again by the inflow of immigrants after World War II. No doubt the Minister will be,again|by|the|inflow|of,after|World|War|II|No
19700408_reps_27_hor66.xml,1970-04-08,is industrial development we could not accept the immigrants that we have. I doubt whether we could accept any,we|could|not|accept|the,that|we|have|I|doubt
19700408_reps_27_hor66.xml,1970-04-08,that we have. I doubt whether we could accept any immigrants. This has had a consequence in Australia as it ha,whether|we|could|accept|any,This|has|had|a|consequence
19700408_reps_27_hor66.xml,1970-04-08, and New Guinea Migration Ordinance 1963-1969 all immigrants (the term includes all persons not born in the Te,Migration|Ordinance|1963|1969|all,the|term|includes|all|persons
19700408_reps_27_hor66.xml,1970-04-08,ions under the Migration Ordinance on the exit of immigrants from the Territory except in relation to the taki,Ordinance|on|the|exit|of,from|the|Territory|except|in
19700408_reps_27_hor66.xml,1970-04-08,"mits, become on entry to the Territory prohibited immigrants, in practice all people entering the Territory ar",entry|to|the|Territory|prohibited,in|practice|all|people|entering
19590923_reps_23_hor24.xml,1959-09-23,ailure to provide social service benefits for our immigrants. I remind the House that the twenty-year resident,social|service|benefits|for|our,I|remind|the|House|that
19511011_reps_20_214.xml,1951-10-11,of the interest in this subject and the hope that immigrants will still be kept in the districts in which the ,subject|and|the|hope|that,will|still|be|kept|in
19511011_reps_20_214.xml,1951-10-11,n a section of that camp for the accommodation of immigrants. As soon as I am in a position to give details of,camp|for|the|accommodation|of,As|soon|as|I|am
19511011_reps_20_214.xml,1951-10-11, have expressed the opinion that Australia's best immigrants are children born in this country. They have also,opinion|that|Australia|s|best,are|children|born|in|this
19511011_reps_20_214.xml,1951-10-11,re people in Australia. But children are the best immigrants and we should do everything that we can to foster,But|children|are|the|best,and|we|should|do|everything
19320511_reps_13_134.xml,1932-05-11,ive years is a reasonable period of probation for immigrants who wish to settle in this country; if within tha,reasonable|period|of|probation|for,who|wish|to|settle|in
19730404_senate_28_s55.xml,1973-04-04,told also what fearful things might happen to the immigrants to this country. Apparently not only have the Cro,things|might|happen|to|the,to|this|country|Apparently|not
19730404_senate_28_s55.xml,1973-04-04,is country. Apparently not only have the Croatian immigrants been terrified by what has been done but all immi,not|only|have|the|Croatian,been|terrified|by|what|has
19730404_senate_28_s55.xml,1973-04-04,ants been terrified by what has been done but all immigrants have been terrified. They all think they are to b,has|been|done|but|all,have|been|terrified|They|all
19730404_senate_28_s55.xml,1973-04-04,t from the start. I am not saying that any of our immigrants has been or will be guilty of terrorism but we sh,saying|that|any|of|our,has|been|or|will|be
19230803_reps_9_104.xml,1923-08-03,"es? The Labour party have no objection to as many immigrants as can be brought here, provided they are of the ",no|objection|to|as|many,as|can|be|brought|here
19230803_reps_9_104.xml,1923-08-03,try is eminently suitable for cotton growing. The immigrants who are coming to Australia from Great Britain wi,suitable|for|cotton|growing|The,who|are|coming|to|Australia
19200721_reps_8_92.xml,1920-07-21,"greement which expires on 31st December next, the Immigrants' Home, Fremantle - a property vested in the State",on|31st|December|next|the,Home|Fremantle|a|property|vested
19140625_reps_5_74.xml,1914-06-25,"s. Is any portion of the sum to be used to assist immigrants ""to come to this country 1 ",to|be|used|to|assist,d|to|assist|immigrants|to
19140625_reps_5_74.xml,1914-06-25, people are out of work together with many of the immigrants who have been brought out. These persons cannot f,together|with|many|of|the,who|have|been|brought|out
19140625_reps_5_74.xml,1914-06-25,"In Ballarat we are being appealed to every day by immigrants who have been deluded into coming to Victoria, ye",appealed|to|every|day|by,who|have|been|deluded|into
19140625_reps_5_74.xml,1914-06-25,"dvertising. We are not paying the passages of any immigrants to Australia. However, the Minister of External A",paying|the|passages|of|any,to|Australia|However|the|Minister
19140625_reps_5_74.xml,1914-06-25,"stance, in the north of England, where 100 or 150 immigrants had been procured last year, only seven agricultu",England|where|100|or|150,had|been|procured|last|year
19131205_reps_5_72.xml,1913-12-05, did not have their officials on the spot to meet immigrants? My own opinion is that the Northern Territory wi,on|the|spot|to|meet,My|own|opinion|is|that
19131205_reps_5_72.xml,1913-12-05," a scheme to encourage immigration, provided that immigrants can be placed on the land. I am strong for that, ",to|encourage|immigration|provided|that,can|be|placed|on|the
19101006_reps_4_58.xml,1910-10-06,"by the Commonwealth we shall need to settle there immigrants who may be ignorant of its conditions, and the as",shall|need|to|settle|there,who|may|be|ignorant|of
19590827_reps_23_hor24.xml,1959-08-27,y for the building of a home; yet Australians and immigrants alike are finding the housing situation desperate,a|home|yet|Australians|and,alike|are|finding|the|housing
19501018_reps_19_209.xml,1950-10-18,s behind? Would it not be far better to send such immigrants direct by sea to Queensland instead of continuing,far|better|to|send|such,direct|by|sea|to|Queensland
19501018_reps_19_209.xml,1950-10-18,"thern hemisphere, its needs are overlooked whilst immigrants are sent from Greta Camp to Queensland as soon as",its|needs|are|overlooked|whilst,are|sent|from|Greta|Camp
19501018_reps_19_209.xml,1950-10-18,"apped in its efforts to provide accommodation for immigrants, but it should not establish them in families at ",efforts|to|provide|accommodation|for,but|it|should|not|establish
19501018_reps_19_209.xml,1950-10-18,"eir parents, to work in northern Queensland. Many immigrants have broken their agreement with the Government i",work|in|northern|Queensland|Many,have|broken|their|agreement|with
19501018_reps_19_209.xml,1950-10-18,ly groups. I have always been sympathetic towards immigrants and will continue to do my best to make their liv,have|always|been|sympathetic|towards,and|will|continue|to|do
19621127_senate_24_s22.xml,1962-11-27, we  need if we are not able to offer prospective immigrants the one thing that will induce them to come here.,not|able|to|offer|prospective,the|one|thing|that|will
19621127_senate_24_s22.xml,1962-11-27," with housing, but if  we  can assure prospective immigrants that there is work here for them they will be enc",if|we|can|assure|prospective,that|there|is|work|here
19621127_senate_24_s22.xml,1962-11-27,r our present population but also for prospective immigrants. ,population|but|also|for|prospective,t|population|but|also|for
19780921_reps_31_hor110.xml,1978-09-21,aintenance of overseas dependents. This hits only immigrants and former immigrants and their families. The Gov,overseas|dependents|This|hits|only,and|former|immigrants|and|their
19780921_reps_31_hor110.xml,1978-09-21, dependents. This hits only immigrants and former immigrants and their families. The Government has justified ,hits|only|immigrants|and|former,and|their|families|The|Government
19780921_reps_31_hor110.xml,1978-09-21,"ss capacity, so the increased demand from the new immigrants will not add so much to employment levels and, th",increased|demand|from|the|new,will|not|add|so|much
19780921_reps_31_hor110.xml,1978-09-21,adio programs would appear to have convinced many immigrants that the Labor Party is on their side. I think th,appear|to|have|convinced|many,that|the|Labor|Party|is
19780921_reps_31_hor110.xml,1978-09-21,ave plenty of problems with the number of illegal immigrants to this country. I must say that those people are,with|the|number|of|illegal,to|this|country|I|must
19780921_reps_31_hor110.xml,1978-09-21,"nic Affairs who, in April was advocating 1 10,000 immigrants a year and whose Department has an interest in th",was|advocating|1|10|000,a|year|and|whose|Department
19780921_reps_31_hor110.xml,1978-09-21,arly 200 years since Australia received its first immigrants and because of the nature of our first colonisati,since|Australia|received|its|first,and|because|of|the|nature
19780921_reps_31_hor110.xml,1978-09-21, we cannot. The experience with the early Chinese immigrants was one of success so far as enterprise was conce,experience|with|the|early|Chinese,was|one|of|success|so
19511101_reps_20_214.xml,1951-11-01,e are quite rightly expending large sums bringing immigrants to this country and constructing hostels in which,rightly|expending|large|sums|bringing,to|this|country|and|constructing
19511101_reps_20_214.xml,1951-11-01,hat are the names and nationalities of the (a) 78 immigrants deported under orders issued by him to 26th Septe,nationalities|of|the|a|78,deported|under|orders|issued|by
19511101_reps_20_214.xml,1951-11-01,"issued by him to 26th September, 1951, and (b) 59 immigrants deported under orders issued by the previous Mini",September|1951|and|b|59,deported|under|orders|issued|by
19511107_reps_20_215.xml,1951-11-07,er to investigate. the incidence of crime amongst immigrants. In view of the personnel of the committee and th,the|incidence|of|crime|amongst,In|view|of|the|personnel
19511107_reps_20_215.xml,1951-11-07,"Department of Immigration which circulate amongst immigrants, and we have caused to be printed instructions wh",of|Immigration|which|circulate|amongst,and|we|have|caused|to
19511107_reps_20_215.xml,1951-11-07,inted instructions which can be made available to immigrants by local government bodies when inquiries are mad,can|be|made|available|to,by|local|government|bodies|when
19511107_reps_20_215.xml,1951-11-07,"s that are taken in any other country from which, immigrants are being drawn. That view has been Supported by ",any|other|country|from|which,are|being|drawn|That|view
19511107_reps_20_215.xml,1951-11-07,gh that we have a better prospect of scrutinizing immigrants from Germany than we have of scrutinizing those f,a|better|prospect|of|scrutinizing,from|Germany|than|we|have
19511107_reps_20_215.xml,1951-11-07,"Australia, have examined our methods of screening immigrants and have reported most favorably on them. I am al",examined|our|methods|of|screening,and|have|reported|most|favorably
19511107_reps_20_215.xml,1951-11-07," just made. However, I have every confidence that immigrants coming to Australia under the special projects sc",I|have|every|confidence|that,coming|to|Australia|under|the
19511107_reps_20_215.xml,1951-11-07,"ustralia under the special projects scheme - such immigrants are not brought here by the Government, nor does ",the|special|projects|scheme|such,are|not|brought|here|by
19511107_reps_20_215.xml,1951-11-07,immigration necessarily adds to inflation. If the immigrants admitted to this country are capable of engaging ,adds|to|inflation|If|the,admitted|to|this|country|are
19511107_reps_20_215.xml,1951-11-07,"nately, there has not been a sufficient number of immigrants of that type. Therefore I consider that when immi",been|a|sufficient|number|of,of|that|type|Therefore|I
19511107_reps_20_215.xml,1951-11-07,ants of that type. Therefore I consider that when immigrants are examined in their country of origin the exami,Therefore|I|consider|that|when,are|examined|in|their|country
19511107_reps_20_215.xml,1951-11-07,hat the immigration authorities examine intending immigrants in regard to character and general suitability fr,the|immigration|authorities|examine|intending,in|regard|to|character|and
19511107_reps_20_215.xml,1951-11-07,vise the entrance into this country of unassisted immigrants who do not have to comply with the conditions tha,into|this|country|of|unassisted,who|do|not|have|to
19511107_reps_20_215.xml,1951-11-07, the conditions that are applicable  to  assisted immigrants. ,that|are|applicable|to|assisted,ons|that|are|applicable|to
19511107_reps_20_215.xml,1951-11-07, introduce people into this country as unassisted immigrants. They pay the fares of these immigrants and provi,into|this|country|as|unassisted,They|pay|the|fares|of
19511107_reps_20_215.xml,1951-11-07,nassisted immigrants. They pay the fares of these immigrants and provide them with whatever money they may req,pay|the|fares|of|these,and|provide|them|with|whatever
19511107_reps_20_215.xml,1951-11-07,ny drops of blood as they can by exploiting these immigrants. They employ them in competition with Australians,they|can|by|exploiting|these,They|employ|them|in|competition
19511107_reps_20_215.xml,1951-11-07,lters are provided into which are crowded as many immigrants as possible and they are charged as much as possi,which|are|crowded|as|many,as|possible|and|they|are
19511107_reps_20_215.xml,1951-11-07,clrsumstances are not necessarily so desirable as immigrants as are the people who come as assisted immigrants,not|necessarily|so|desirable|as,as|are|the|people|who
19511107_reps_20_215.xml,1951-11-07,immigrants as are the people who come as assisted immigrants. I hope that the department will carefully scruti,people|who|come|as|assisted,I|hope|that|the|department
19511107_reps_20_215.xml,1951-11-07,"or is nominating, not individuals, but legions of immigrants. ",not|individuals|but|legions|of,ting|not|individuals|but|legions
19511107_reps_20_215.xml,1951-11-07,ountry would be far worse off than it is if these immigrants had not come here. I think the honorable member h,than|it|is|if|these,had|not|come|here|I
19511107_reps_20_215.xml,1951-11-07,"ve now dried up and that, as the vast majority of immigrants are coming here by agreement with various countri",as|the|vast|majority|of,are|coming|here|by|agreement
19511107_reps_20_215.xml,1951-11-07,,,
19511107_reps_20_215.xml,1951-11-07,there. The honorable member suggested that single immigrants would relieve the strain on our resources. From s,honorable|member|suggested|that|single,would|relieve|the|strain|on
19511107_reps_20_215.xml,1951-11-07,e it to be generally desired that the majority of immigrants shall come from the United Kingdom. 1 understand ,desired|that|the|majority|of,shall|come|from|the|United
19511107_reps_20_215.xml,1951-11-07, members of a family arrive. In respect of German immigrants the proportion of those who are productive is muc,arrive|In|respect|of|German,the|proportion|of|those|who
19511107_reps_20_215.xml,1951-11-07,"y aspects of our immigration policy. He mentioned immigrants who, without being associated with any government",our|immigration|policy|He|mentioned,who|without|being|associated|with
19511107_reps_20_215.xml,1951-11-07,agencies have endeavoured to introduce unsuitable immigrants. They have tried to induce respectable nominators,have|endeavoured|to|introduce|unsuitable,They|have|tried|to|induce
19511107_reps_20_215.xml,1951-11-07,"poke about the miserable "" shelter "" provided for immigrants. I prefer to use the word "" housing "". The honora",the|miserable|shelter|provided|for,I|prefer|to|use|the
19511107_reps_20_215.xml,1951-11-07,"rable member also spoke about the exploitation of immigrants. They are exploited in one way, which is the same",spoke|about|the|exploitation|of,They|are|exploited|in|one
19511107_reps_20_215.xml,1951-11-07,",000 and 600,000 people have entered Australia as immigrants. About one half of those are of British descent. ",people|have|entered|Australia|as,About|one|half|of|those
19511107_reps_20_215.xml,1951-11-07,rliament. At the present time the majority of the immigrants who come to Australia are helping to swell the po,time|the|majority|of|the,who|come|to|Australia|are
19511107_reps_20_215.xml,1951-11-07,tunately that is not being done. Large numbers of immigrants congregate in or round our capital cities and add,being|done|Large|numbers|of,congregate|in|or|round|our
19511107_reps_20_215.xml,1951-11-07,f metropolitan areas in these days. The influx of immigrants to Melbourne and Sydney is extending the prevaili,these|days|The|influx|of,to|Melbourne|and|Sydney|is
19511107_reps_20_215.xml,1951-11-07,n would be well advised to settle large groups of immigrants in farming communities rather than in the cities.,to|settle|large|groups|of,in|farming|communities|rather|than
19511107_reps_20_215.xml,1951-11-07," cities. Of course, it is easier to advocate that immigrants be diverted to primary industries than it is to d",is|easier|to|advocate|that,be|diverted|to|primary|industries
19511107_reps_20_215.xml,1951-11-07,"h this problem on scientific lines. The number of immigrants now coming to this country is estimated at 200,00",scientific|lines|The|number|of,now|coming|to|this|country
19511107_reps_20_215.xml,1951-11-07,redit on those responsible for the recruitment of immigrants. The Government should implement specific plans t,responsible|for|the|recruitment|of,The|Government|should|implement|specific
19511107_reps_20_215.xml,1951-11-07,specific plans to attract a greater proportion of immigrants who have had experience in rural industry. I know,attract|a|greater|proportion|of,who|have|had|experience|in
19511107_reps_20_215.xml,1951-11-07,"would result in a decrease of the total number of immigrants entering this country during, say, the next five ",of|the|total|number|of,entering|this|country|during|say
19511107_reps_20_215.xml,1951-11-07,er benefit to Australia. We must also ensure that immigrants shall he permanently absorbed in essential indust,We|must|also|ensure|that,shall|he|permanently|absorbed|in
19511107_reps_20_215.xml,1951-11-07,lts would be obtained if preference were given to immigrants who had had experience in rural industry than are,if|preference|were|given|to,who|had|had|experience|in
19511107_reps_20_215.xml,1951-11-07,"f building materials, the fact remains that after immigrants complete their two-year contract and engage in un",the|fact|remains|that|after,complete|their|two|year|contract
19511107_reps_20_215.xml,1951-11-07, be established between the native population and immigrants of all classes. I have noticed that three-quarter,between|the|native|population|and,of|all|classes|I|have
19511107_reps_20_215.xml,1951-11-07, sales of houses in my electorate are non-British immigrants and that in the great majority of cases they mana,my|electorate|are|non|British,and|that|in|the|great
19511107_reps_20_215.xml,1951-11-07,ch have subsequently been occupied by non-British immigrants. Something practical must be done to establish go,been|occupied|by|non|British,Something|practical|must|be|done
19511107_reps_20_215.xml,1951-11-07, must be done to establish good relations between immigrants and native Australians. We shall not be able to c,to|establish|good|relations|between,and|native|Australians|We|shall
19511107_reps_20_215.xml,1951-11-07," able to continue to. bring anything like 200,000 immigrants annually to this country unless we can manage to ",bring|anything|like|200|000,annually|to|this|country|unless
19511107_reps_20_215.xml,1951-11-07, doing at present or reduce the present intake of immigrants. ,reduce|the|present|intake|of,esent|or|reduce|the|present
19511107_reps_20_215.xml,1951-11-07,"and the country, could take groups of land-minded immigrants into that undeveloped country. Temporary camps co",take|groups|of|land|minded,into|that|undeveloped|country|Temporary
19511107_reps_20_215.xml,1951-11-07,"classified. Upon the completion of that work, the immigrants could be told, "" You may take up areas of this la",completion|of|that|work|the,could|be|told|You|may
19511107_reps_20_215.xml,1951-11-07,"erms that will encourage you to settle here."" The immigrants could be supplied with the necessary tools and ot",you|to|settle|here|The,could|be|supplied|with|the
19511107_reps_20_215.xml,1951-11-07,"e experts. Prior to the outbreak of World War I., immigrants were streaming from Great Britain to Australia, a",outbreak|of|World|War|I,were|streaming|from|Great|Britain
19511107_reps_20_215.xml,1951-11-07,"ons in the world. The present system of directing immigrants mainly to Sydney, Melbourne and Brisbane is entir",The|present|system|of|directing,mainly|to|Sydney|Melbourne|and
19511107_reps_20_215.xml,1951-11-07,"rred to industry, and the descendants of European immigrants now supply the metropolitan markets of the United",and|the|descendants|of|European,now|supply|the|metropolitan|markets
19511107_reps_20_215.xml,1951-11-07,"uld be really worthwhile if, as I have suggested, immigrants were first allowed to work on the land and later ",if|as|I|have|suggested,were|first|allowed|to|work
19511107_reps_20_215.xml,1951-11-07,at I mentioned earlier. At least two shiploads of immigrants were of such a low standard that only after gener,At|least|two|shiploads|of,were|of|such|a|low
19511107_reps_20_215.xml,1951-11-07," of animals. Even Turkey would not accept them as immigrants, but som-.i bright lad decided to send them to Au",would|not|accept|them|as,but|som|i|bright|lad
19511107_reps_20_215.xml,1951-11-07,"berties. However, we should ensure in future that immigrants shall conform to reasonable standards so that the",should|ensure|in|future|that,shall|conform|to|reasonable|standards
19511107_reps_20_215.xml,1951-11-07," great significance. Although the present flow o: immigrants is fairly satisfactory, it should he increased, a",Although|the|present|flow|o,is|fairly|satisfactory|it|should
19511107_reps_20_215.xml,1951-11-07,ives. They deserve consideration in preference to immigrants. Every honorable member must know of Australian f,deserve|consideration|in|preference|to,Every|honorable|member|must|know
19511107_reps_20_215.xml,1951-11-07,", which has always enjoyed our first priority for immigrants, and from European countries, in order to give to",enjoyed|our|first|priority|for,and|from|European|countries|in
19511107_reps_20_215.xml,1951-11-07,"eresting to know that about  50  per cent, of the immigrants who have completed their two-year contract have s",50|per|cent|of|the,who|have|completed|their|two
19511107_reps_20_215.xml,1951-11-07,"d scheme for the future,  a  higher percentage of immigrants will remain in the occupations to which they have",future|a|higher|percentage|of,will|remain|in|the|occupations
19511107_reps_20_215.xml,1951-11-07,htly assume that a very much bigger proportion of immigrants will remain in the occupations for which they wer,very|much|bigger|proportion|of,will|remain|in|the|occupations
19511107_reps_20_215.xml,1951-11-07,"nts, but also from among the tens of thousands of immigrants who will be coming to this country. I need cite o",the|tens|of|thousands|of,who|will|be|coming|to
19511107_reps_20_215.xml,1951-11-07,e shall succeed in having a greater proportion of immigrants go on the land. The Government recognizes the nee,having|a|greater|proportion|of,go|on|the|land|The
19511107_reps_20_215.xml,1951-11-07, as sugar and dried fruits have been harvested by immigrants. This has been done in the Shepparton district as,fruits|have|been|harvested|by,This|has|been|done|in
19511107_reps_20_215.xml,1951-11-07, imposed on the Australian economy by bringing in immigrants at a rate greater than that at which they can be ,Australian|economy|by|bringing|in,at|a|rate|greater|than
19511107_reps_20_215.xml,1951-11-07,"st Labour Government, to. ascertain the number of immigrants that could be absorbed into Australia without vit",to|ascertain|the|number|of,that|could|be|absorbed|into
19511107_reps_20_215.xml,1951-11-07,"th by natural increase and by the introduction of immigrants should be no more than 2 per cent, each year. At ",and|by|the|introduction|of,should|be|no|more|than
